,caseid,task,user,start_timestamp,end_timestamp
91,gen-Case011,start,Role 6,2012-04-17 18:42:00,2012-04-17 21:49:23
92,gen-Case011,start,Role 13,2012-04-17 22:16:38,2012-04-18 01:11:10
93,gen-Case011,start,Role 3,2012-04-18 04:40:38,2012-04-18 07:28:44
94,gen-Case011,start,Role 6,2012-04-18 09:27:03,2012-04-18 11:44:33
95,gen-Case011,start,Role 3,2012-04-18 12:44:39,2012-04-18 15:19:48
96,gen-Case011,start,Role 2,2012-04-18 16:59:26,2012-04-18 19:43:00
97,gen-Case011,start,Role 3,2012-04-19 03:36:41,2012-04-19 05:57:08
98,gen-Case011,start,Role 2,2012-04-19 07:43:32,2012-04-19 10:32:40
99,gen-Case011,start,Role 2,2012-04-19 22:44:59,2012-04-20 01:13:11
100,gen-Case011,start,Role 3,2012-04-20 11:47:03,2012-04-20 14:16:54
101,gen-Case011,start,Role 1,2012-04-20 17:00:41,2012-04-20 19:42:33
102,gen-Case011,start,Role 3,2012-04-20 20:39:24,2012-04-20 23:11:39
103,gen-Case011,start,Role 6,2012-04-21 01:16:03,2012-04-21 03:27:08
104,gen-Case011,start,Role 3,2012-04-21 04:03:41,2012-04-21 06:26:35
105,gen-Case011,start,Role 10,2012-04-21 08:10:57,2012-04-21 10:39:15
106,gen-Case011,start,Role 1,2012-04-21 11:15:25,2012-04-21 13:54:04
107,gen-Case011,start,Role 6,2012-04-21 14:21:36,2012-04-21 17:34:04
108,gen-Case011,start,Role 1,2012-04-21 17:57:27,2012-04-21 20:51:05
109,gen-Case011,start,Role 1,2012-04-21 21:15:01,2012-04-22 00:30:06
110,gen-Case011,start,Role 3,2012-04-22 00:57:35,2012-04-22 04:00:34
111,gen-Case011,start,Role 6,2012-04-22 05:40:19,2012-04-22 08:07:23
112,gen-Case011,start,Role 6,2012-04-22 08:37:37,2012-04-22 11:32:20
113,gen-Case011,start,Role 6,2012-04-22 12:06:01,2012-04-22 15:01:53
114,gen-Case011,start,Role 9,2012-04-22 15:21:10,2012-04-22 18:35:11
115,gen-Case011,start,Role 4,2012-04-22 18:59:43,2012-04-22 22:21:50
116,gen-Case011,start,Role 3,2012-04-22 23:35:56,2012-04-23 03:12:11
117,gen-Case011,start,Role 3,2012-04-23 04:44:19,2012-04-23 07:27:33
118,gen-Case011,start,Role 1,2012-04-23 09:25:00,2012-04-23 12:01:25
119,gen-Case011,start,Role 1,2012-04-23 12:41:31,2012-04-23 15:31:14
120,gen-Case011,start,Role 1,2012-04-23 16:13:09,2012-04-23 18:54:54
121,gen-Case011,start,Role 9,2012-04-23 19:26:54,2012-04-23 22:05:47
122,gen-Case011,start,Role 11,2012-04-23 23:03:19,2012-04-24 01:26:50
123,gen-Case011,start,Role 1,2012-04-24 04:33:34,2012-04-24 07:21:00
124,gen-Case011,start,Role 3,2012-04-24 08:05:22,2012-04-24 10:44:40
125,gen-Case011,start,Role 3,2012-04-24 13:12:15,2012-04-24 15:28:38
126,gen-Case011,start,Role 4,2012-04-24 17:17:03,2012-04-24 19:44:03
127,gen-Case011,start,Role 1,2012-04-24 22:13:16,2012-04-25 01:11:58
128,gen-Case011,start,Role 1,2012-04-25 02:04:00,2012-04-25 04:35:12
129,gen-Case011,start,Role 3,2012-04-25 05:18:59,2012-04-25 07:51:43
130,gen-Case011,start,Role 3,2012-04-25 09:50:45,2012-04-25 12:07:58
131,gen-Case011,start,Role 1,2012-04-25 14:16:50,2012-04-25 16:42:23
132,gen-Case011,start,Role 6,2012-04-25 17:26:54,2012-04-25 20:08:52
133,gen-Case011,start,Role 1,2012-04-25 20:53:32,2012-04-25 23:19:18
134,gen-Case011,start,Role 1,2012-04-25 23:46:09,2012-04-26 02:40:08
135,gen-Case011,start,Role 1,2012-04-26 03:10:33,2012-04-26 05:55:18
136,gen-Case011,start,Role 3,2012-04-26 06:28:37,2012-04-26 09:18:35
137,gen-Case011,start,Role 6,2012-04-26 10:55:26,2012-04-26 13:25:04
138,gen-Case011,start,Role 6,2012-04-26 14:06:54,2012-04-26 16:45:24
139,gen-Case011,start,Role 5,2012-04-26 17:18:21,2012-04-26 20:11:49
140,gen-Case011,start,end,2012-04-26 21:36:18,2012-04-26 23:47:11
141,gen-Case011,start,Role 3,2012-04-27 01:59:49,2012-04-27 04:20:59
142,gen-Case011,start,end,2012-04-27 06:13:59,2012-04-27 08:31:58
143,gen-Case011,start,Role 7,2012-04-27 11:35:49,2012-04-27 14:32:17
144,gen-Case011,start,Role 3,2012-04-28 07:36:50,2012-04-28 09:47:22
145,gen-Case011,start,Role 2,2012-04-28 12:27:55,2012-04-28 15:19:17
146,gen-Case011,start,Role 7,2012-04-29 07:57:32,2012-04-29 10:14:24
147,gen-Case011,start,Role 3,2012-04-30 06:07:25,2012-04-30 08:29:44
148,gen-Case011,start,Role 2,2012-04-30 11:22:49,2012-04-30 13:59:57
149,gen-Case011,start,Role 7,2012-05-01 08:07:43,2012-05-01 10:24:26
150,gen-Case011,start,Role 13,2012-05-02 07:19:27,2012-05-02 09:36:59
151,gen-Case011,start,Role 3,2012-05-02 15:59:05,2012-05-02 18:57:18
152,gen-Case011,start,Role 2,2012-05-02 23:54:06,2012-05-03 02:01:06
153,gen-Case011,start,Role 1,2012-05-03 18:09:15,2012-05-03 20:11:00
154,gen-Case011,start,Role 2,2012-05-03 21:01:29,2012-05-03 23:37:36
155,gen-Case011,start,Role 2,2012-05-04 14:34:27,2012-05-04 16:43:24
156,gen-Case011,start,Role 7,2012-05-05 02:20:53,2012-05-05 04:44:30
157,gen-Case011,start,Role 2,2012-05-06 07:41:33,2012-05-06 10:06:12
158,gen-Case011,start,Role 2,2012-05-07 03:47:10,2012-05-07 06:21:55
159,gen-Case011,start,Role 2,2012-05-07 23:42:27,2012-05-08 02:17:38
160,gen-Case011,start,Role 2,2012-05-08 18:59:50,2012-05-08 21:31:07
161,gen-Case011,start,Role 3,2012-05-09 13:53:57,2012-05-09 16:23:22
162,gen-Case011,start,Role 4,2012-05-09 19:32:49,2012-05-09 22:08:41
163,gen-Case011,start,Role 2,2012-05-10 01:18:41,2012-05-10 04:04:36
164,gen-Case011,start,Role 2,2012-05-10 18:37:52,2012-05-10 20:47:00
165,gen-Case011,start,Role 2,2012-05-11 09:38:46,2012-05-11 12:06:38
166,gen-Case011,start,Role 2,2012-05-12 04:56:53,2012-05-12 07:32:00
167,gen-Case011,start,Role 2,2012-05-13 00:39:34,2012-05-13 03:16:20
168,gen-Case011,start,Role 2,2012-05-13 18:59:15,2012-05-13 21:33:47
169,gen-Case011,start,Role 7,2012-05-14 13:50:10,2012-05-14 16:23:46
170,gen-Case011,start,Role 2,2012-05-15 21:08:49,2012-05-15 23:34:52
171,gen-Case011,start,Role 3,2012-05-16 16:05:14,2012-05-16 18:40:40
172,gen-Case011,start,Role 2,2012-05-16 22:17:27,2012-05-17 00:53:58
173,gen-Case011,start,Role 3,2012-05-17 17:55:26,2012-05-17 20:09:24
0,gen-Case019,Turning & Milling,Role 3,2012-03-13 00:00:00,2012-03-13 04:39:01
1,gen-Case019,Turning & Milling Q.C.,Role 1,2012-03-13 05:02:48,2012-03-13 08:27:34
2,gen-Case019,Lapping,Role 1,2012-03-13 08:58:06,2012-03-13 11:47:24
3,gen-Case019,start,Role 1,2012-03-13 13:02:28,2012-03-13 14:49:12
4,gen-Case019,start,Role 1,2012-03-13 14:57:57,2012-03-13 17:55:57
5,gen-Case019,start,Role 1,2012-03-13 18:10:35,2012-03-13 21:02:14
6,gen-Case019,start,Role 3,2012-03-13 21:21:34,2012-03-14 00:09:03
7,gen-Case019,start,Role 3,2012-03-14 01:21:01,2012-03-14 03:34:55
8,gen-Case019,start,Role 6,2012-03-14 05:24:41,2012-03-14 07:49:50
9,gen-Case019,start,Role 1,2012-03-14 08:33:07,2012-03-14 11:11:04
10,gen-Case019,start,Role 1,2012-03-14 11:44:32,2012-03-14 14:40:55
11,gen-Case019,start,Role 1,2012-03-14 15:07:44,2012-03-14 17:50:54
12,gen-Case019,start,Role 1,2012-03-14 18:19:35,2012-03-14 21:07:45
13,gen-Case019,start,Role 7,2012-03-14 21:39:31,2012-03-15 00:34:36
14,gen-Case019,start,Role 3,2012-03-15 16:30:08,2012-03-15 18:27:47
15,gen-Case019,start,Role 3,2012-03-15 20:19:02,2012-03-15 23:06:15
16,gen-Case019,start,Role 3,2012-03-16 02:13:41,2012-03-16 04:37:41
17,gen-Case019,start,Role 1,2012-03-16 06:51:34,2012-03-16 09:06:30
18,gen-Case019,start,Role 1,2012-03-16 09:42:55,2012-03-16 12:10:07
19,gen-Case019,start,Role 1,2012-03-16 12:48:28,2012-03-16 15:20:08
20,gen-Case019,start,Role 1,2012-03-16 15:51:49,2012-03-16 18:29:06
21,gen-Case019,start,Role 3,2012-03-16 19:02:49,2012-03-16 21:43:16
22,gen-Case019,start,Role 1,2012-03-16 23:46:52,2012-03-17 02:06:25
23,gen-Case019,start,Role 1,2012-03-17 02:42:49,2012-03-17 05:30:58
24,gen-Case019,start,Role 1,2012-03-17 06:12:49,2012-03-17 08:53:48
25,gen-Case019,start,Role 1,2012-03-17 09:28:22,2012-03-17 12:09:37
26,gen-Case019,start,Role 6,2012-03-17 12:42:01,2012-03-17 15:23:58
27,gen-Case019,start,Role 1,2012-03-17 16:08:29,2012-03-17 18:39:49
28,gen-Case019,start,Role 6,2012-03-17 19:13:00,2012-03-17 22:15:18
29,gen-Case019,start,Role 1,2012-03-17 22:48:44,2012-03-18 01:29:57
30,gen-Case019,start,Role 1,2012-03-18 01:57:12,2012-03-18 05:13:07
31,gen-Case019,start,Role 6,2012-03-18 05:40:07,2012-03-18 08:42:26
32,gen-Case019,start,Role 1,2012-03-18 09:15:13,2012-03-18 11:59:07
33,gen-Case019,start,Role 3,2012-03-18 12:25:28,2012-03-18 15:46:58
34,gen-Case019,start,Role 1,2012-03-18 17:32:55,2012-03-18 19:58:25
35,gen-Case019,start,Role 3,2012-03-18 20:29:31,2012-03-18 23:27:23
36,gen-Case019,start,Role 1,2012-03-19 01:15:38,2012-03-19 03:45:45
37,gen-Case019,start,Role 1,2012-03-19 04:20:22,2012-03-19 07:06:23
38,gen-Case019,start,Role 6,2012-03-19 07:43:10,2012-03-19 10:22:48
39,gen-Case019,start,Role 3,2012-03-19 11:02:45,2012-03-19 13:31:47
40,gen-Case019,start,Role 6,2012-03-19 14:55:46,2012-03-19 17:27:36
41,gen-Case019,start,Role 10,2012-03-19 18:00:19,2012-03-19 20:47:07
42,gen-Case019,start,Role 4,2012-03-19 21:15:54,2012-03-20 00:27:47
43,gen-Case019,start,Role 6,2012-03-20 01:45:44,2012-03-20 05:17:17
44,gen-Case019,start,Role 5,2012-03-20 05:46:46,2012-03-20 08:43:56
45,gen-Case019,start,Role 6,2012-03-20 10:31:59,2012-03-20 13:09:18
46,gen-Case019,start,Role 4,2012-03-20 13:39:20,2012-03-20 15:58:44
47,gen-Case019,start,Role 3,2012-03-20 17:46:23,2012-03-20 20:43:19
48,gen-Case019,start,Role 3,2012-03-20 22:16:15,2012-03-21 00:49:23
49,gen-Case019,start,Role 3,2012-03-21 02:38:17,2012-03-21 05:17:29
50,gen-Case019,start,Role 1,2012-03-21 07:23:50,2012-03-21 09:55:46
51,gen-Case019,start,Role 1,2012-03-21 10:38:25,2012-03-21 13:21:55
52,gen-Case019,start,Role 1,2012-03-21 13:58:38,2012-03-21 16:33:33
53,gen-Case019,start,Role 3,2012-03-21 17:05:03,2012-03-21 19:43:01
54,gen-Case019,start,Role 6,2012-03-21 21:31:05,2012-03-21 23:50:00
55,gen-Case019,start,Role 3,2012-03-22 00:33:50,2012-03-22 03:10:22
56,gen-Case019,start,Role 3,2012-03-22 05:01:58,2012-03-22 07:33:49
57,gen-Case019,start,Role 7,2012-03-22 09:05:58,2012-03-22 11:30:53
58,gen-Case019,start,Role 2,2012-03-23 02:16:17,2012-03-23 04:28:45
59,gen-Case019,start,Role 2,2012-03-23 13:40:26,2012-03-23 16:23:37
60,gen-Case019,start,Role 2,2012-03-24 08:00:20,2012-03-24 10:37:38
61,gen-Case019,start,Role 3,2012-03-25 02:18:50,2012-03-25 04:53:14
62,gen-Case019,start,Role 3,2012-03-25 07:47:33,2012-03-25 10:22:27
63,gen-Case019,start,Role 3,2012-03-25 13:26:46,2012-03-25 15:43:38
64,gen-Case019,start,Role 13,2012-03-25 17:58:12,2012-03-25 20:11:02
65,gen-Case019,start,Role 3,2012-03-26 00:32:17,2012-03-26 03:05:06
66,gen-Case019,start,Role 1,2012-03-26 06:10:50,2012-03-26 08:14:53
67,gen-Case019,start,Role 1,2012-03-26 09:10:48,2012-03-26 11:35:23
68,gen-Case019,start,Role 6,2012-03-26 12:21:54,2012-03-26 14:52:42
69,gen-Case019,start,Role 6,2012-03-26 15:39:06,2012-03-26 18:11:19
70,gen-Case019,start,Role 3,2012-03-26 18:36:48,2012-03-26 21:22:22
71,gen-Case019,start,Role 1,2012-03-26 22:44:04,2012-03-27 01:24:25
72,gen-Case019,start,Role 3,2012-03-27 01:50:48,2012-03-27 04:54:51
73,gen-Case019,start,Role 3,2012-03-27 06:24:20,2012-03-27 09:00:30
74,gen-Case019,start,Role 3,2012-03-27 10:30:29,2012-03-27 13:04:05
75,gen-Case019,start,Role 3,2012-03-27 15:01:06,2012-03-27 17:24:14
76,gen-Case019,start,Role 3,2012-03-27 19:31:06,2012-03-27 21:51:11
77,gen-Case019,start,end,2012-03-27 23:42:11,2012-03-28 02:02:09
78,gen-Case019,start,Role 1,2012-03-28 05:13:21,2012-03-28 07:57:47
79,gen-Case019,start,Role 3,2012-03-28 08:44:39,2012-03-28 11:12:59
80,gen-Case019,start,Role 3,2012-03-28 13:36:57,2012-03-28 15:48:15
81,gen-Case019,start,Role 3,2012-03-28 17:46:11,2012-03-28 20:06:31
82,gen-Case019,start,Role 1,2012-03-28 22:24:31,2012-03-29 00:50:01
83,gen-Case019,start,Role 1,2012-03-29 01:32:08,2012-03-29 04:10:10
84,gen-Case019,start,Role 1,2012-03-29 04:45:28,2012-03-29 07:19:59
85,gen-Case019,start,Role 1,2012-03-29 07:51:30,2012-03-29 10:28:44
86,gen-Case019,start,Role 3,2012-03-29 11:02:16,2012-03-29 13:43:08
87,gen-Case019,start,Role 3,2012-03-29 15:47:43,2012-03-29 18:07:24
88,gen-Case019,start,Role 5,2012-03-29 20:06:48,2012-03-29 22:30:21
89,gen-Case019,start,Role 1,2012-03-30 01:56:35,2012-03-30 03:54:11
90,gen-Case019,start,Role 1,2012-03-30 04:42:29,2012-03-30 06:34:35
91,gen-Case019,start,Role 1,2012-03-30 07:16:07,2012-03-30 09:31:39
92,gen-Case019,start,Role 3,2012-03-30 10:04:24,2012-03-30 12:41:35
93,gen-Case019,start,Role 6,2012-03-30 14:15:50,2012-03-30 16:46:19
94,gen-Case019,start,Role 6,2012-03-30 17:29:31,2012-03-30 20:04:29
95,gen-Case019,start,Role 6,2012-03-30 20:36:22,2012-03-30 23:27:03
96,gen-Case019,start,Role 1,2012-03-30 23:45:39,2012-03-31 02:56:28
97,gen-Case019,start,Role 1,2012-03-31 03:16:57,2012-03-31 06:48:30
98,gen-Case019,start,Role 3,2012-03-31 07:12:10,2012-03-31 10:24:08
99,gen-Case019,start,Role 6,2012-03-31 11:43:12,2012-03-31 14:20:00
100,gen-Case019,start,Role 6,2012-03-31 14:50:35,2012-03-31 17:46:49
101,gen-Case019,start,Role 6,2012-03-31 18:20:39,2012-03-31 21:18:10
102,gen-Case019,start,Role 6,2012-03-31 21:37:38,2012-04-01 00:53:06
103,gen-Case019,start,Role 6,2012-04-01 01:05:40,2012-04-01 04:52:00
104,gen-Case019,start,Role 6,2012-04-01 05:03:25,2012-04-01 09:25:59
105,gen-Case019,start,Role 6,2012-04-01 09:37:30,2012-04-01 14:06:11
106,gen-Case019,start,Role 1,2012-04-01 14:17:53,2012-04-01 18:48:37
107,gen-Case019,start,Role 3,2012-04-01 19:08:01,2012-04-01 23:12:31
108,gen-Case019,start,Role 6,2012-04-02 00:16:30,2012-04-02 03:04:41
109,gen-Case019,start,Role 7,2012-04-02 03:27:23,2012-04-02 06:42:26
110,gen-Case019,start,Role 3,2012-04-02 18:41:12,2012-04-02 21:07:17
111,gen-Case019,start,Role 2,2012-04-02 22:37:37,2012-04-03 01:29:02
112,gen-Case019,start,Role 2,2012-04-03 14:11:24,2012-04-03 16:38:39
113,gen-Case019,start,Role 2,2012-04-04 02:52:02,2012-04-04 05:31:33
114,gen-Case019,start,Role 7,2012-04-04 19:54:47,2012-04-04 22:27:51
115,gen-Case019,start,Role 2,2012-04-06 02:37:52,2012-04-06 05:04:42
116,gen-Case019,start,Role 7,2012-04-06 20:32:56,2012-04-06 23:10:14
117,gen-Case019,start,Role 2,2012-04-08 07:55:16,2012-04-08 10:21:57
118,gen-Case019,start,Role 2,2012-04-09 03:05:18,2012-04-09 05:38:44
119,gen-Case019,start,Role 7,2012-04-10 00:50:18,2012-04-10 03:19:46
120,gen-Case019,start,Role 2,2012-04-11 09:38:23,2012-04-11 12:01:49
121,gen-Case019,start,Role 5,2012-04-12 04:40:13,2012-04-12 07:10:48
122,gen-Case019,start,end,2012-04-12 11:09:15,2012-04-12 13:29:49
123,gen-Case019,start,Role 6,2012-04-12 18:06:38,2012-04-12 20:06:26
124,gen-Case019,start,Role 4,2012-04-12 21:04:28,2012-04-12 22:52:11
125,gen-Case019,start,Role 3,2012-04-13 00:53:05,2012-04-13 03:43:07
126,gen-Case019,start,Role 1,2012-04-13 05:40:57,2012-04-13 08:13:40
127,gen-Case019,start,Role 1,2012-04-13 09:01:31,2012-04-13 11:50:08
128,gen-Case019,start,Role 3,2012-04-13 12:33:13,2012-04-13 15:21:56
129,gen-Case019,start,Role 3,2012-04-13 17:18:13,2012-04-13 19:39:21
130,gen-Case019,start,Role 3,2012-04-13 21:30:40,2012-04-13 23:53:05
131,gen-Case019,start,Role 6,2012-04-14 02:13:16,2012-04-14 04:34:28
132,gen-Case019,start,Role 3,2012-04-14 05:19:07,2012-04-14 07:49:16
133,gen-Case019,start,Role 3,2012-04-14 09:18:58,2012-04-14 11:47:16
134,gen-Case019,start,Role 7,2012-04-14 13:10:52,2012-04-14 15:34:02
135,gen-Case019,start,Role 7,2012-04-15 06:36:00,2012-04-15 08:48:13
136,gen-Case019,start,Role 2,2012-04-16 01:12:17,2012-04-16 03:43:32
137,gen-Case019,start,Role 2,2012-04-16 18:58:26,2012-04-16 21:37:29
138,gen-Case019,start,Role 7,2012-04-17 15:27:25,2012-04-17 18:01:58
139,gen-Case019,start,Role 2,2012-04-18 22:18:25,2012-04-19 00:40:44
140,gen-Case019,start,end,2012-04-19 17:08:00,2012-04-19 19:38:59
141,gen-Case019,start,Role 2,2012-04-20 01:14:12,2012-04-20 04:20:04
142,gen-Case019,start,Role 7,2012-04-21 01:45:26,2012-04-21 03:55:50
143,gen-Case019,start,Role 11,2012-04-22 04:54:48,2012-04-22 07:07:06
144,gen-Case019,start,Role 1,2012-04-22 12:16:28,2012-04-22 15:30:27
145,gen-Case019,start,Role 3,2012-04-22 17:01:40,2012-04-22 19:31:41
146,gen-Case019,start,Role 6,2012-04-22 22:22:05,2012-04-23 00:25:58
147,gen-Case019,start,Role 6,2012-04-23 01:12:36,2012-04-23 03:29:18
148,gen-Case019,start,Role 6,2012-04-23 04:08:02,2012-04-23 07:02:21
149,gen-Case019,start,Role 6,2012-04-23 07:23:27,2012-04-23 10:29:05
150,gen-Case019,start,Role 6,2012-04-23 10:41:43,2012-04-23 14:20:11
151,gen-Case019,start,Role 3,2012-04-23 14:31:39,2012-04-23 18:49:05
152,gen-Case019,start,Role 1,2012-04-23 19:39:11,2012-04-23 22:59:27
153,gen-Case019,start,Role 3,2012-04-23 23:20:45,2012-04-24 02:45:07
154,gen-Case019,start,Role 1,2012-04-24 04:12:39,2012-04-24 06:52:01
155,gen-Case019,start,Role 3,2012-04-24 07:19:12,2012-04-24 10:22:01
156,gen-Case019,start,Role 3,2012-04-24 12:15:46,2012-04-24 14:37:14
157,gen-Case019,start,Role 3,2012-04-24 16:28:41,2012-04-24 18:51:23
158,gen-Case019,start,end,2012-04-24 20:48:57,2012-04-24 23:11:21
159,gen-Case019,start,Role 7,2012-04-25 02:46:52,2012-04-25 05:29:01
160,gen-Case019,start,Role 3,2012-04-26 01:50:52,2012-04-26 03:54:16
161,gen-Case019,start,Role 3,2012-04-26 06:20:56,2012-04-26 09:02:20
162,gen-Case019,start,Role 3,2012-04-26 12:23:58,2012-04-26 14:46:03
163,gen-Case019,start,Role 1,2012-04-26 17:07:54,2012-04-26 19:28:27
164,gen-Case019,start,Role 1,2012-04-26 20:07:33,2012-04-26 22:31:51
165,gen-Case019,start,Role 3,2012-04-26 23:10:51,2012-04-27 01:41:52
166,gen-Case019,start,Role 1,2012-04-27 03:22:30,2012-04-27 05:38:32
167,gen-Case019,start,Role 6,2012-04-27 06:12:28,2012-04-27 08:56:29
168,gen-Case019,start,Role 3,2012-04-27 09:46:53,2012-04-27 12:15:31
169,gen-Case019,start,Role 2,2012-04-27 13:44:24,2012-04-27 16:14:08
170,gen-Case019,start,end,2012-04-27 23:35:25,2012-04-28 01:52:17
171,gen-Case019,start,Role 3,2012-04-28 05:32:54,2012-04-28 08:49:07
172,gen-Case019,start,Role 3,2012-04-28 11:55:56,2012-04-28 14:26:23
173,gen-Case019,start,Role 9,2012-04-28 17:05:10,2012-04-28 19:19:16
0,gen-Case020,Turning & Milling,Role 1,2012-03-13 00:00:00,2012-03-13 04:39:01
1,gen-Case020,Laser Marking,Role 1,2012-03-13 04:51:24,2012-03-13 09:51:00
2,gen-Case020,Laser Marking,Role 1,2012-03-13 10:45:02,2012-03-13 12:12:30
3,gen-Case020,Lapping,Role 1,2012-03-13 13:22:55,2012-03-13 15:08:49
4,gen-Case020,Turning & Milling,Role 1,2012-03-13 16:11:22,2012-03-13 17:58:38
5,gen-Case020,Turning & Milling,Role 1,2012-03-13 18:09:59,2012-03-13 20:30:20
6,gen-Case020,Turning & Milling Q.C.,Role 1,2012-03-13 20:39:41,2012-03-13 22:40:28
7,gen-Case020,Lapping,Role 1,2012-03-13 23:14:40,2012-03-14 00:55:17
8,gen-Case020,start,Role 1,2012-03-14 02:14:06,2012-03-14 03:46:31
9,gen-Case020,start,Role 1,2012-03-14 04:02:35,2012-03-14 06:49:31
10,gen-Case020,start,Role 3,2012-03-14 07:10:55,2012-03-14 09:59:00
11,gen-Case020,start,Role 3,2012-03-14 11:03:03,2012-03-14 13:22:24
12,gen-Case020,start,Role 1,2012-03-14 14:37:55,2012-03-14 16:52:44
13,gen-Case020,start,Role 1,2012-03-14 17:31:30,2012-03-14 20:16:08
14,gen-Case020,start,Role 1,2012-03-14 20:53:02,2012-03-14 23:32:46
15,gen-Case020,start,Role 1,2012-03-15 00:01:42,2012-03-15 02:41:41
16,gen-Case020,start,Role 6,2012-03-15 03:13:56,2012-03-15 05:55:44
17,gen-Case020,start,Role 5,2012-03-15 06:38:42,2012-03-15 09:10:25
18,gen-Case020,start,Role 6,2012-03-15 11:27:12,2012-03-15 13:28:58
19,gen-Case020,start,end,2012-03-15 14:03:46,2012-03-15 15:59:31
20,gen-Case020,start,Role 6,2012-03-15 18:15:03,2012-03-15 20:59:31
21,gen-Case020,start,Role 3,2012-03-15 21:26:32,2012-03-16 00:23:39
22,gen-Case020,start,Role 3,2012-03-16 01:48:55,2012-03-16 04:45:19
23,gen-Case020,start,Role 3,2012-03-16 06:16:42,2012-03-16 08:56:09
24,gen-Case020,start,Role 1,2012-03-16 10:49:14,2012-03-16 13:23:43
25,gen-Case020,start,Role 1,2012-03-16 13:58:38,2012-03-16 16:52:05
26,gen-Case020,start,Role 3,2012-03-16 17:27:06,2012-03-16 20:04:02
27,gen-Case020,start,Role 3,2012-03-16 21:42:49,2012-03-17 00:00:26
28,gen-Case020,start,Role 1,2012-03-17 01:48:16,2012-03-17 04:11:15
29,gen-Case020,start,Role 1,2012-03-17 04:54:09,2012-03-17 07:37:11
30,gen-Case020,start,Role 1,2012-03-17 08:16:31,2012-03-17 10:54:29
31,gen-Case020,start,Role 6,2012-03-17 11:24:38,2012-03-17 14:03:22
32,gen-Case020,start,Role 6,2012-03-17 14:39:30,2012-03-17 17:07:13
33,gen-Case020,start,Role 6,2012-03-17 17:36:54,2012-03-17 20:30:28
34,gen-Case020,start,Role 6,2012-03-17 20:52:00,2012-03-18 00:08:32
35,gen-Case020,start,Role 1,2012-03-18 00:23:32,2012-03-18 04:11:36
36,gen-Case020,start,Role 1,2012-03-18 04:30:28,2012-03-18 08:29:01
37,gen-Case020,start,Role 12,2012-03-18 08:52:09,2012-03-18 12:06:21
38,gen-Case020,start,Role 6,2012-03-18 12:31:08,2012-03-18 15:29:34
39,gen-Case020,start,Role 6,2012-03-18 15:49:27,2012-03-18 19:20:08
40,gen-Case020,start,Role 6,2012-03-18 19:42:43,2012-03-18 23:11:56
41,gen-Case020,start,Role 6,2012-03-18 23:27:07,2012-03-19 03:25:18
42,gen-Case020,start,Role 6,2012-03-19 03:36:02,2012-03-19 08:07:16
43,gen-Case020,start,Role 6,2012-03-19 08:18:58,2012-03-19 12:50:12
44,gen-Case020,start,Role 1,2012-03-19 13:01:57,2012-03-19 17:35:11
45,gen-Case020,start,Role 1,2012-03-19 17:54:58,2012-03-19 21:59:22
46,gen-Case020,start,Role 6,2012-03-19 22:22:02,2012-03-20 01:39:42
47,gen-Case020,start,Role 6,2012-03-20 02:03:11,2012-03-20 05:08:06
48,gen-Case020,start,Role 6,2012-03-20 05:29:16,2012-03-20 08:56:09
49,gen-Case020,start,Role 6,2012-03-20 09:19:33,2012-03-20 12:46:01
50,gen-Case020,start,Role 1,2012-03-20 13:01:55,2012-03-20 16:56:20
51,gen-Case020,start,Role 1,2012-03-20 17:15:26,2012-03-20 21:16:19
52,gen-Case020,start,Role 3,2012-03-20 21:39:28,2012-03-21 00:54:50
53,gen-Case020,start,Role 1,2012-03-21 02:13:20,2012-03-21 04:51:47
54,gen-Case020,start,Role 3,2012-03-21 05:21:43,2012-03-21 08:26:41
55,gen-Case020,start,Role 1,2012-03-21 10:38:25,2012-03-21 12:59:41
56,gen-Case020,start,Role 9,2012-03-21 13:33:43,2012-03-21 16:20:38
57,gen-Case020,start,Role 11,2012-03-21 17:23:26,2012-03-21 19:46:44
58,gen-Case020,start,Role 3,2012-03-21 22:39:31,2012-03-22 01:25:43
59,gen-Case020,start,Role 3,2012-03-22 03:32:42,2012-03-22 05:51:27
60,gen-Case020,start,Role 3,2012-03-22 08:22:42,2012-03-22 10:41:43
61,gen-Case020,start,Role 1,2012-03-22 12:45:03,2012-03-22 15:10:12
62,gen-Case020,start,Role 1,2012-03-22 15:51:49,2012-03-22 18:37:01
63,gen-Case020,start,end,2012-03-22 19:14:15,2012-03-22 21:48:04
64,gen-Case020,start,Role 7,2012-03-23 00:38:00,2012-03-23 03:11:49
65,gen-Case020,start,Role 1,2012-03-24 00:56:46,2012-03-24 02:54:08
66,gen-Case020,start,Role 1,2012-03-24 03:46:19,2012-03-24 06:46:57
67,gen-Case020,start,Role 1,2012-03-24 07:55:58,2012-03-24 10:30:11
