,caseid,task,user,end_timestamp,start_timestamp,role,ac_index,rl_index
908,Case18,Turning & Milling,ID4529,2012-01-27 08:45:00,2012-01-27 08:44:00,Role 1,21,1
909,Case18,Turning & Milling,ID4529,2012-01-27 13:21:00,2012-01-27 08:45:00,Role 1,21,1
910,Case18,Turning & Milling Q.C.,ID4163,2012-01-27 19:44:00,2012-01-27 16:00:00,Role 3,22,8
911,Case18,Laser Marking,ID4882,2012-01-29 19:54:00,2012-01-29 17:43:00,Role 7,8,12
912,Case18,Turning & Milling Q.C.,ID4163,2012-01-29 23:52:00,2012-01-29 20:20:00,Role 3,22,8
913,Case18,Turning & Milling,ID4167,2012-01-30 15:35:00,2012-01-30 14:33:00,Role 1,21,1
914,Case18,Turning & Milling,ID4167,2012-01-31 06:38:00,2012-01-30 14:37:00,Role 1,21,1
915,Case18,Laser Marking,ID0998,2012-01-30 16:34:00,2012-01-30 15:28:00,Role 7,8,12
916,Case18,Laser Marking,ID0998,2012-01-30 23:58:00,2012-01-30 23:57:00,Role 7,8,12
917,Case18,Turning & Milling Q.C.,ID4163,2012-01-31 14:14:00,2012-01-31 14:00:00,Role 3,22,8
918,Case18,Turning & Milling Q.C.,ID4163,2012-02-01 14:30:00,2012-02-01 14:00:00,Role 3,22,8
919,Case18,Turning & Milling Q.C.,ID4163,2012-02-01 16:19:00,2012-02-01 14:30:00,Role 3,22,8
920,Case18,Turning & Milling,ID4163,2012-02-01 14:50:00,2012-02-01 14:30:00,Role 3,21,8
921,Case18,Turning & Milling Q.C.,ID4163,2012-02-13 19:50:00,2012-02-13 17:30:00,Role 3,22,8
922,Case18,Lapping,ID0998,2012-02-16 00:26:00,2012-02-15 23:43:00,Role 7,7,12
923,Case18,Round Grinding,ID4355,2012-02-16 20:39:00,2012-02-16 14:59:00,Role 2,15,7
924,Case18,Lapping,ID0998,2012-02-16 20:39:00,2012-02-16 20:38:00,Role 7,7,12
925,Case18,Lapping,ID0998,2012-02-19 21:28:00,2012-02-19 15:21:00,Role 7,7,12
926,Case18,Lapping,ID0998,2012-02-22 23:59:00,2012-02-22 16:29:00,Role 7,7,12
927,Case18,Round Grinding,ID4445,2012-02-23 13:46:00,2012-02-23 07:27:00,Role 2,15,7
928,Case18,Round Grinding,ID0420,2012-02-23 13:57:00,2012-02-23 13:56:00,Role 2,15,7
929,Case18,Lapping,ID0998,2012-02-23 19:26:00,2012-02-23 14:38:00,Role 7,7,12
930,Case18,Lapping,ID4882,2012-02-23 19:45:00,2012-02-23 16:09:00,Role 7,7,12
931,Case18,Round Grinding,ID4445,2012-02-24 13:35:00,2012-02-24 07:33:00,Role 2,15,7
932,Case18,Round Grinding,ID0420,2012-02-24 18:52:00,2012-02-24 13:59:00,Role 2,15,7
933,Case18,Round Grinding,ID4528,2012-02-26 13:37:00,2012-02-26 05:05:00,Role 2,15,7
934,Case18,Round Grinding,ID4355,2012-02-26 22:54:00,2012-02-26 16:28:00,Role 2,15,7
935,Case18,Final Inspection Q.C.,ID4163,2012-02-26 19:50:00,2012-02-26 19:00:00,Role 3,3,8
936,Case18,Final Inspection Q.C.,ID4163,2012-02-27 01:02:00,2012-02-26 20:20:00,Role 3,3,8
937,Case18,Round Grinding,ID0420,2012-02-27 10:34:00,2012-02-27 03:25:00,Role 2,15,7
938,Case18,Round Grinding,ID4385,2012-02-27 13:46:00,2012-02-27 10:40:00,Role 2,15,7
939,Case18,Round Grinding,ID4355,2012-02-27 20:34:00,2012-02-27 13:50:00,Role 2,15,7
940,Case18,Final Inspection Q.C.,ID4163,2012-02-27 15:40:00,2012-02-27 14:00:00,Role 3,3,8
941,Case18,Final Inspection Q.C.,ID4163,2012-02-27 23:12:00,2012-02-27 17:00:00,Role 3,3,8
942,Case18,Round Grinding,ID4355,2012-02-27 21:16:00,2012-02-27 20:35:00,Role 2,15,7
943,Case18,Packing,ID4820,2012-02-28 08:00:00,2012-02-28 07:00:00,Role 5,12,10
944,Case18,Final Inspection Q.C.,ID4163,2012-02-28 15:40:00,2012-02-28 14:00:00,Role 3,3,8
945,Case18,Final Inspection Q.C.,ID4163,2012-02-28 18:50:00,2012-02-28 16:00:00,Role 3,3,8
946,Case18,Lapping,ID4882,2012-02-28 21:08:00,2012-02-28 19:28:00,Role 7,7,12
947,Case18,Final Inspection Q.C.,ID4163,2012-02-29 01:02:00,2012-02-28 20:20:00,Role 3,3,8
948,Case18,Round Grinding,ID4355,2012-02-28 23:39:00,2012-02-28 20:48:00,Role 2,15,7
949,Case18,Lapping,ID0998,2012-02-28 22:26:00,2012-02-28 21:11:00,Role 7,7,12
950,Case18,Turning & Milling,ID4355,2012-02-29 00:55:00,2012-02-28 23:40:00,Role 2,21,7
951,Case18,Round Grinding,ID4355,2012-02-29 01:51:00,2012-02-28 23:41:00,Role 2,15,7
952,Case18,Round Grinding,ID0420,2012-02-29 08:05:00,2012-02-29 03:20:00,Role 2,15,7
953,Case18,Packing,ID4820,2012-02-29 08:00:00,2012-02-29 07:00:00,Role 5,12,10
954,Case18,Lapping,ID4882,2012-02-29 08:15:00,2012-02-29 07:00:00,Role 7,7,12
955,Case18,Round Grinding,ID4385,2012-02-29 13:33:00,2012-02-29 08:28:00,Role 2,15,7
956,Case18,Final Inspection Q.C.,ID4163,2012-02-29 15:30:00,2012-02-29 14:00:00,Role 3,3,8
957,Case18,Round Grinding,ID4355,2012-02-29 22:53:00,2012-02-29 16:14:00,Role 2,15,7
958,Case18,Final Inspection Q.C.,ID4163,2012-02-29 18:30:00,2012-02-29 17:00:00,Role 3,3,8
959,Case18,Final Inspection Q.C.,ID4163,2012-02-29 21:20:00,2012-02-29 20:20:00,Role 3,3,8
960,Case18,Final Inspection Q.C.,ID4163,2012-02-29 22:00:00,2012-02-29 21:20:00,Role 3,3,8
961,Case18,Final Inspection Q.C.,ID4163,2012-02-29 22:45:00,2012-02-29 22:00:00,Role 3,3,8
962,Case18,Final Inspection Q.C.,ID4163,2012-02-29 23:12:00,2012-02-29 22:45:00,Role 3,3,8
963,Case18,Lapping,ID0998,2012-03-01 01:14:00,2012-02-29 23:04:00,Role 7,7,12
964,Case18,Round Grinding,ID4385,2012-03-01 11:07:00,2012-03-01 03:37:00,Role 2,15,7
965,Case18,Lapping,ID4882,2012-03-01 08:15:00,2012-03-01 07:00:00,Role 7,7,12
966,Case18,Lapping,ID4882,2012-03-01 08:15:00,2012-03-01 07:00:00,Role 7,7,12
967,Case18,Round Grinding,ID0420,2012-03-01 13:46:00,2012-03-01 11:20:00,Role 2,15,7
968,Case18,Round Grinding,ID4355,2012-03-01 22:57:00,2012-03-01 14:02:00,Role 2,15,7
969,Case18,Lapping,ID0998,2012-03-01 23:46:00,2012-03-01 16:24:00,Role 7,7,12
970,Case18,Final Inspection Q.C.,ID4163,2012-03-01 21:25:00,2012-03-01 20:20:00,Role 3,3,8
971,Case18,Round Grinding,ID4385,2012-03-02 13:33:00,2012-03-02 03:51:00,Role 2,15,7
972,Case18,Packing,ID4820,2012-03-02 08:00:00,2012-03-02 07:00:00,Role 5,12,10
973,Case18,Lapping,ID4882,2012-03-02 08:15:00,2012-03-02 07:00:00,Role 7,7,12
974,Case18,Lapping,ID0998,2012-03-02 19:30:00,2012-03-02 18:15:00,Role 7,7,12
975,Case18,Round Grinding,ID4445,2012-03-04 13:46:00,2012-03-04 05:12:00,Role 2,15,7
976,Case18,Final Inspection Q.C.,ID4163,2012-03-04 14:30:00,2012-03-04 14:00:00,Role 3,3,8
977,Case18,Lapping,ID0998,2012-03-04 18:34:00,2012-03-04 15:23:00,Role 7,7,12
978,Case18,Round Grinding,ID0420,2012-03-05 00:48:00,2012-03-04 17:28:00,Role 2,15,7
979,Case18,Final Inspection Q.C.,ID4163,2012-03-05 01:00:00,2012-03-04 21:20:00,Role 3,3,8
980,Case18,Grinding Rework,ID4528,2012-03-05 00:43:00,2012-03-04 23:56:00,Role 2,6,7
981,Case18,Lapping,ID0998,2012-03-05 00:44:00,2012-03-05 00:43:00,Role 7,7,12
982,Case18,Round Grinding,ID4355,2012-03-05 13:49:00,2012-03-05 03:09:00,Role 2,15,7
983,Case18,Lapping,ID4882,2012-03-05 08:15:00,2012-03-05 07:00:00,Role 7,7,12
984,Case18,Laser Marking,ID4882,2012-03-05 08:15:00,2012-03-05 07:00:00,Role 7,8,12
985,Case18,Final Inspection Q.C.,ID4163,2012-03-05 15:40:00,2012-03-05 14:00:00,Role 3,3,8
986,Case18,Grinding Rework,ID4528,2012-03-06 00:12:00,2012-03-05 14:01:00,Role 2,6,7
987,Case18,Round Grinding,ID0420,2012-03-05 22:53:00,2012-03-05 14:17:00,Role 2,15,7
988,Case18,Lapping,ID0998,2012-03-05 18:39:00,2012-03-05 15:11:00,Role 7,7,12
989,Case18,Final Inspection Q.C.,ID4163,2012-03-05 19:50:00,2012-03-05 16:00:00,Role 3,3,8
990,Case18,Lapping,ID4882,2012-03-05 21:47:00,2012-03-05 20:22:00,Role 7,7,12
991,Case18,Final Inspection Q.C.,ID4163,2012-03-06 01:02:00,2012-03-05 21:50:00,Role 3,3,8
992,Case18,Lapping,ID4882,2012-03-06 00:12:00,2012-03-05 22:57:00,Role 7,7,12
993,Case18,Round Grinding,ID4355,2012-03-06 05:53:00,2012-03-06 03:10:00,Role 2,15,7
994,Case18,Round Grinding,ID4445,2012-03-06 11:23:00,2012-03-06 05:54:00,Role 2,15,7
995,Case18,Round Grinding,ID4355,2012-03-06 13:19:00,2012-03-06 11:24:00,Role 2,15,7
996,Case18,Round Grinding,ID4355,2012-03-06 13:43:00,2012-03-06 13:20:00,Role 2,15,7
997,Case18,Round Grinding,ID4385,2012-03-07 00:42:00,2012-03-06 22:50:00,Role 2,15,7
998,Case18,Round Grinding,ID4355,2012-03-07 13:48:00,2012-03-07 03:10:00,Role 2,15,7
999,Case18,Round Grinding,ID0420,2012-03-08 00:36:00,2012-03-07 13:58:00,Role 2,15,7
1000,Case18,Round Grinding,ID4355,2012-03-08 06:07:00,2012-03-08 03:10:00,Role 2,15,7
1001,Case18,Round Grinding,ID4355,2012-03-08 06:25:00,2012-03-08 06:08:00,Role 2,15,7
1002,Case18,Grinding Rework,ID4528,2012-03-13 01:58:00,2012-03-13 00:30:00,Role 2,6,7
1003,Case18,Final Inspection Q.C.,ID4163,2012-03-18 23:10:00,2012-03-18 20:20:00,Role 3,3,8
1004,Case18,Grinding Rework,ID4528,2012-03-18 23:16:00,2012-03-18 23:02:00,Role 2,6,7
1005,Case18,Final Inspection Q.C.,ID4163,2012-03-19 15:00:00,2012-03-19 14:00:00,Role 3,3,8
1006,Case18,Packing,ID4820,2012-03-20 08:00:00,2012-03-20 07:00:00,Role 5,12,10
1007,Case18,Final Inspection Q.C.,ID4163,2012-03-20 19:50:00,2012-03-20 17:15:00,Role 3,3,8
1008,Case18,Packing,ID4820,2012-03-21 08:00:00,2012-03-21 07:00:00,Role 5,12,10
1009,Case18,Final Inspection Q.C.,ID4163,2012-03-22 01:01:00,2012-03-21 22:00:00,Role 3,3,8
1010,Case18,Final Inspection Q.C.,ID4163,2012-03-22 15:40:00,2012-03-22 14:30:00,Role 3,3,8
1011,Case18,Final Inspection Q.C.,ID4163,2012-03-22 19:50:00,2012-03-22 16:00:00,Role 3,3,8
1012,Case18,Final Inspection Q.C.,ID4163,2012-03-23 01:04:00,2012-03-22 20:20:00,Role 3,3,8
1013,Case18,Final Inspection Q.C.,ID4163,2012-03-23 15:40:00,2012-03-23 14:00:00,Role 3,3,8
1014,Case18,Final Inspection Q.C.,ID4163,2012-03-23 17:30:00,2012-03-23 16:00:00,Role 3,3,8
1015,Case18,Final Inspection Q.C.,ID4163,2012-03-25 20:50:00,2012-03-25 17:00:00,Role 3,3,8
1016,Case18,Final Inspection Q.C.,ID4163,2012-03-25 23:30:00,2012-03-25 21:20:00,Role 3,3,8
1017,Case18,Grinding Rework,ID4528,2012-03-26 07:41:00,2012-03-26 05:56:00,Role 2,6,7
1018,Case18,Grinding Rework,ID4528,2012-03-27 02:21:00,2012-03-27 02:06:00,Role 2,6,7
1019,Case18,Grinding Rework,ID4528,2012-03-27 05:23:00,2012-03-27 03:45:00,Role 2,6,7
1020,Case18,Final Inspection Q.C.,ID4163,2012-03-27 17:30:00,2012-03-27 17:00:00,Role 3,3,8
1021,Case18,Grinding Rework,ID4872,2012-03-27 19:40:00,2012-03-27 18:25:00,Role 2,6,7
1022,Case18,Grinding Rework,ID4872,2012-03-27 23:50:00,2012-03-27 22:20:00,Role 2,6,7
1023,Case18,Packing,ID4820,2012-03-28 09:00:00,2012-03-28 08:00:00,Role 5,12,10
1024,Case18,Final Inspection Q.C.,ID4163,2012-03-30 02:05:00,2012-03-30 01:00:00,Role 3,3,8
1025,Case18,Packing,ID4491,2012-03-30 09:00:00,2012-03-30 08:00:00,Role 5,12,10
1026,Case18,Final Inspection Q.C.,ID4163,2012-03-30 16:12:00,2012-03-30 16:00:00,Role 3,3,8
1027,Case182,Turning & Milling Q.C.,ID4618,2012-01-09 18:11:00,2012-01-09 18:08:00,Role 3,22,8
1028,Case182,Grinding Rework,ID4528,2012-03-07 00:45:00,2012-03-06 23:05:00,Role 2,6,7
1029,Case182,Final Inspection Q.C.,ID4618,2012-03-07 23:55:00,2012-03-07 22:45:00,Role 3,3,8
1030,Case182,Turning & Milling Q.C.,ID4618,2012-03-08 01:13:00,2012-03-07 23:58:00,Role 3,22,8
1031,Case182,Packing,ID4820,2012-03-08 08:00:00,2012-03-08 07:00:00,Role 5,12,10
1032,Case182,Turning & Milling Q.C.,ID4618,2012-03-16 18:02:00,2012-03-16 18:01:00,Role 3,22,8
1033,Case182,Turning & Milling,ID0937,2012-03-20 08:15:00,2012-03-20 07:00:00,Role 9,21,14
1034,Case182,Laser Marking,ID0998,2012-03-26 01:00:00,2012-03-25 23:45:00,Role 7,8,12
1035,Case182,Lapping,ID4882,2012-03-27 17:34:00,2012-03-27 17:33:00,Role 7,7,12
1036,Case182,Turning & Milling Q.C.,ID4618,2012-03-28 02:01:00,2012-03-27 18:04:00,Role 3,22,8
1037,Case182,Packing,ID4820,2012-03-28 09:00:00,2012-03-28 08:00:00,Role 5,12,10
1038,Case182,Round Grinding,ID4872,2012-03-28 22:13:00,2012-03-28 21:56:00,Role 2,15,7
1039,Case182,Final Inspection Q.C.,ID4618,2012-03-29 01:34:00,2012-03-28 22:19:00,Role 3,3,8
1040,Case185,Turning & Milling,ID4132,2012-01-03 08:15:00,2012-01-03 07:00:00,Role 1,21,1
1041,Case185,Grinding Rework,ID4528,2012-01-05 01:31:00,2012-01-04 23:59:00,Role 2,6,7
1042,Case185,Packing,ID4820,2012-01-05 08:00:00,2012-01-05 07:00:00,Role 5,12,10
1043,Case185,Packing,ID4820,2012-01-05 08:00:00,2012-01-05 07:00:00,Role 5,12,10
1044,Case185,Final Inspection Q.C.,ID4287,2012-01-05 17:13:00,2012-01-05 16:30:00,Role 3,3,8
1045,Case185,Turning & Milling Q.C.,ID4287,2012-01-05 21:40:00,2012-01-05 18:30:00,Role 3,22,8
1046,Case185,Turning & Milling Q.C.,ID4287,2012-01-08 18:14:00,2012-01-08 16:00:00,Role 3,22,8
1047,Case185,Laser Marking,ID0998,2012-01-08 20:37:00,2012-01-08 19:40:00,Role 7,8,12
1048,Case185,Lapping,ID0998,2012-01-26 17:00:00,2012-01-26 15:00:00,Role 7,7,12
1049,Case185,Final Inspection Q.C.,ID4287,2012-01-30 19:18:00,2012-01-30 18:00:00,Role 3,3,8
1050,Case185,Final Inspection Q.C.,ID4287,2012-03-25 19:10:00,2012-03-25 18:15:00,Role 3,3,8
1051,Case185,Lapping,ID0998,2012-03-25 23:19:00,2012-03-25 22:47:00,Role 7,7,12
1052,Case185,Round Grinding,ID4385,2012-03-26 15:02:00,2012-03-26 12:20:00,Role 2,15,7
1053,Case185,Round Grinding,ID4355,2012-03-26 17:33:00,2012-03-26 15:04:00,Role 2,15,7
1054,Case185,Round Grinding,ID4355,2012-03-26 19:29:00,2012-03-26 17:34:00,Role 2,15,7
1055,Case185,Round Grinding,ID4355,2012-03-26 22:16:00,2012-03-26 19:29:00,Role 2,15,7
1056,Case185,Round Grinding,ID4355,2012-03-27 00:14:00,2012-03-26 22:16:00,Role 2,15,7
1057,Case185,Final Inspection Q.C.,ID4287,2012-03-29 02:02:00,2012-03-28 17:00:00,Role 3,3,8
1058,Case185,Final Inspection Q.C.,ID4287,2012-03-29 23:50:00,2012-03-29 20:00:00,Role 3,3,8
1059,Case185,Packing,ID4491,2012-03-30 09:00:00,2012-03-30 08:00:00,Role 5,12,10
1060,Case185,Final Inspection Q.C.,ID4287,2012-03-30 16:40:00,2012-03-30 16:00:00,Role 3,3,8
1061,Case187,Lapping,ID4882,2012-01-02 16:30:00,2012-01-02 14:00:00,Role 7,7,12
1062,Case187,Round Grinding,ID4385,2012-01-10 22:49:00,2012-01-10 20:25:00,Role 2,15,7
1063,Case187,Round Grinding,ID4355,2012-01-11 03:04:00,2012-01-11 00:44:00,Role 2,15,7
1064,Case187,Round Grinding,ID4445,2012-01-11 13:52:00,2012-01-11 03:05:00,Role 2,15,7
1065,Case187,Round Grinding,ID4385,2012-01-11 22:54:00,2012-01-11 13:57:00,Role 2,15,7
1066,Case187,Round Grinding,ID4355,2012-01-12 02:59:00,2012-01-11 22:54:00,Role 2,15,7
1067,Case187,Round Grinding,ID4445,2012-01-12 13:44:00,2012-01-12 03:00:00,Role 2,15,7
1068,Case187,Round Grinding,ID4385,2012-01-12 22:51:00,2012-01-12 13:59:00,Role 2,15,7
1069,Case187,Round Grinding,ID4872,2012-01-13 06:42:00,2012-01-12 23:04:00,Role 2,15,7
1070,Case187,Round Grinding,ID4445,2012-01-13 10:18:00,2012-01-13 07:21:00,Role 2,15,7
1071,Case187,Round Grinding,ID4445,2012-01-15 23:09:00,2012-01-15 19:21:00,Role 2,15,7
1072,Case187,Lapping,ID4882,2012-01-15 22:57:00,2012-01-15 22:14:00,Role 7,7,12
1073,Case187,Round Grinding,ID4385,2012-01-16 06:39:00,2012-01-15 23:19:00,Role 2,15,7
1074,Case187,Round Grinding,ID4528,2012-01-16 12:17:00,2012-01-16 06:33:00,Role 2,15,7
1075,Case187,Round Grinding,ID4385,2012-01-17 04:20:00,2012-01-17 02:28:00,Role 2,15,7
1076,Case187,Round Grinding,ID4385,2012-01-17 06:40:00,2012-01-17 04:21:00,Role 2,15,7
1077,Case187,Final Inspection Q.C.,ID4493,2012-01-19 23:02:00,2012-01-19 17:11:00,Role 3,3,8
1078,Case187,Final Inspection Q.C.,ID4493,2012-01-22 23:01:00,2012-01-22 17:14:00,Role 3,3,8
1079,Case187,Final Inspection Q.C.,ID4493,2012-01-23 23:01:00,2012-01-23 17:05:00,Role 3,3,8
1080,Case187,Final Inspection Q.C.,ID4493,2012-01-24 22:52:00,2012-01-24 16:51:00,Role 3,3,8
1081,Case187,Packing,ID4820,2012-01-25 08:00:00,2012-01-25 07:00:00,Role 5,12,10
1082,Case187,Final Inspection Q.C.,ID4493,2012-01-25 19:01:00,2012-01-25 17:01:00,Role 3,3,8
1083,Case187,Final Inspection Q.C.,ID4493,2012-01-27 15:00:00,2012-01-27 13:49:00,Role 3,3,8
1084,Case187,Round Grinding,ID4385,2012-01-29 08:15:00,2012-01-29 07:00:00,Role 2,15,7
1085,Case187,Final Inspection Q.C.,ID4493,2012-01-29 14:05:00,2012-01-29 13:50:00,Role 3,3,8
1086,Case187,Final Inspection Q.C.,ID4493,2012-01-29 14:14:00,2012-01-29 14:05:00,Role 3,3,8
1087,Case187,Final Inspection Q.C.,ID4493,2012-01-29 17:36:00,2012-01-29 16:35:00,Role 3,3,8
1088,Case187,Final Inspection Q.C.,ID4493,2012-01-29 19:19:00,2012-01-29 17:24:00,Role 3,3,8
1089,Case187,Final Inspection Q.C.,ID4493,2012-01-29 20:44:00,2012-01-29 20:42:00,Role 3,3,8
1090,Case187,Packing,ID4820,2012-01-30 08:00:00,2012-01-30 07:00:00,Role 5,12,10
1091,Case187,Packing,ID4291,2012-01-31 08:00:00,2012-01-31 07:00:00,Role 5,12,10
1092,Case187,Packing,ID4491,2012-02-09 08:00:00,2012-02-09 07:00:00,Role 5,12,10
1093,Case187,Final Inspection Q.C.,ID4493,2012-02-09 16:51:00,2012-02-09 13:50:00,Role 3,3,8
1094,Case187,Laser Marking,ID0998,2012-02-27 08:15:00,2012-02-27 07:00:00,Role 7,8,12
1095,Case188,Laser Marking,ID0998,2012-01-02 21:00:00,2012-01-02 19:15:00,Role 7,8,12
1096,Case188,Lapping,ID4882,2012-01-02 19:50:00,2012-01-02 19:20:00,Role 7,7,12
1097,Case188,Lapping,ID4882,2012-01-02 23:00:00,2012-01-02 20:20:00,Role 7,7,12
1098,Case188,Lapping,ID0998,2012-01-03 00:00:00,2012-01-02 23:00:00,Role 7,7,12
1099,Case188,Turning & Milling Q.C.,ID4618,2012-01-17 18:22:00,2012-01-17 18:18:00,Role 3,22,8
1100,Case188,Round Grinding,ID4445,2012-02-01 21:34:00,2012-02-01 19:24:00,Role 2,15,7
1101,Case188,Round Grinding,ID4445,2012-02-02 00:59:00,2012-02-01 21:34:00,Role 2,15,7
1102,Case188,Round Grinding,ID0420,2012-02-02 13:47:00,2012-02-02 03:24:00,Role 2,15,7
1103,Case188,Round Grinding,ID4445,2012-02-02 16:57:00,2012-02-02 14:02:00,Role 2,15,7
1104,Case188,Final Inspection Q.C.,ID4618,2012-02-02 16:23:00,2012-02-02 16:19:00,Role 3,3,8
1105,Case188,Round Grinding,ID4445,2012-02-02 20:31:00,2012-02-02 17:36:00,Role 2,15,7
1106,Case188,Laser Marking,ID0998,2012-02-02 17:40:00,2012-02-02 17:38:00,Role 7,8,12
1107,Case188,Lapping,ID0998,2012-02-02 20:30:00,2012-02-02 20:29:00,Role 7,7,12
1108,Case188,Round Grinding,ID4445,2012-02-02 20:55:00,2012-02-02 20:32:00,Role 2,15,7
1109,Case188,Round Grinding,ID0420,2012-02-03 07:55:00,2012-02-03 02:58:00,Role 2,15,7
1110,Case188,Final Inspection Q.C.,ID4618,2012-02-03 19:54:00,2012-02-03 17:36:00,Role 3,3,8
1111,Case188,Round Grinding,ID4445,2012-02-05 08:15:00,2012-02-05 05:45:00,Role 2,15,7
1112,Case188,Round Grinding,ID4445,2012-02-05 13:53:00,2012-02-05 07:00:00,Role 2,15,7
1113,Case188,Final Inspection Q.C.,ID4618,2012-02-05 18:32:00,2012-02-05 14:28:00,Role 3,3,8
1114,Case188,Final Inspection Q.C.,ID4618,2012-02-05 21:07:00,2012-02-05 21:04:00,Role 3,3,8
1115,Case188,Turning & Milling Q.C.,ID4618,2012-02-05 21:18:00,2012-02-05 21:15:00,Role 3,22,8
1116,Case188,Turning & Milling Q.C.,ID4618,2012-02-05 21:43:00,2012-02-05 21:16:00,Role 3,22,8
1117,Case188,Turning & Milling Q.C.,ID4618,2012-02-05 21:43:00,2012-02-05 21:17:00,Role 3,22,8
1118,Case188,Final Inspection Q.C.,ID4618,2012-02-05 21:44:00,2012-02-05 21:39:00,Role 3,3,8
1119,Case188,Packing,ID4820,2012-02-06 08:00:00,2012-02-06 07:00:00,Role 5,12,10
1120,Case188,Final Inspection Q.C.,ID4618,2012-02-07 01:01:00,2012-02-06 14:14:00,Role 3,3,8
1121,Case188,Packing,ID4491,2012-02-07 08:00:00,2012-02-07 07:00:00,Role 5,12,10
1122,Case188,Final Inspection Q.C.,ID4618,2012-02-07 22:03:00,2012-02-07 20:48:00,Role 3,3,8
1123,Case189,Turning & Milling Q.C.,ID4163,2012-01-02 08:15:00,2012-01-02 07:00:00,Role 3,22,8
1124,Case189,Turning & Milling Q.C.,ID4163,2012-01-02 21:00:00,2012-01-02 20:00:00,Role 3,22,8
1125,Case189,Turning & Milling Q.C.,ID4163,2012-01-02 23:10:00,2012-01-02 21:00:00,Role 3,22,8
1126,Case189,Final Inspection Q.C.,ID4163,2012-01-03 20:00:00,2012-01-03 14:00:00,Role 3,3,8
1127,Case189,Final Inspection Q.C.,ID4163,2012-01-04 19:50:00,2012-01-04 17:00:00,Role 3,3,8
1128,Case189,Packing,ID4820,2012-01-05 08:00:00,2012-01-05 07:00:00,Role 5,12,10
1129,Case19,Turning & Milling,ID4167,2012-01-30 23:10:00,2012-01-30 17:59:00,Role 1,21,1
1130,Case19,Turning & Milling Q.C.,ID4163,2012-01-31 01:05:00,2012-01-31 00:00:00,Role 3,22,8
1131,Case19,Turning & Milling,ID4932,2012-01-31 13:40:00,2012-01-31 02:50:00,Role 1,21,1
1132,Case19,Turning & Milling Q.C.,ID4163,2012-01-31 23:10:00,2012-01-31 21:50:00,Role 3,22,8
1133,Case19,Laser Marking,ID0998,2012-02-01 16:19:00,2012-02-01 15:27:00,Role 7,8,12
1134,Case19,Lapping,ID4882,2012-02-20 08:15:00,2012-02-20 07:00:00,Role 7,7,12
1135,Case19,Lapping,ID4882,2012-02-20 22:59:00,2012-02-20 22:21:00,Role 7,7,12
1136,Case19,Round Grinding,ID4385,2012-02-21 20:00:00,2012-02-21 18:30:00,Role 2,15,7
1137,Case19,Round Grinding,ID4872,2012-02-22 03:10:00,2012-02-21 23:22:00,Role 2,15,7
1138,Case19,Round Grinding,ID4445,2012-02-22 10:45:00,2012-02-22 03:10:00,Role 2,15,7
1139,Case19,Round  Q.C.,ID4493,2012-02-23 02:04:00,2012-02-23 00:49:00,Role 3,14,8
1140,Case19,Packing,ID4820,2012-02-23 08:00:00,2012-02-23 07:00:00,Role 5,12,10
1141,Case19,Packing,ID4820,2012-02-23 08:00:00,2012-02-23 07:00:00,Role 5,12,10
1142,Case19,Round  Q.C.,ID4493,2012-02-23 16:36:00,2012-02-23 15:36:00,Role 3,14,8
1143,Case19,Final Inspection Q.C.,ID4493,2012-02-23 17:52:00,2012-02-23 16:37:00,Role 3,3,8
1144,Case190,Packing,ID4820,2012-01-10 08:00:00,2012-01-10 07:00:00,Role 5,12,10
1145,Case190,Final Inspection Q.C.,ID4493,2012-01-10 22:45:00,2012-01-10 21:30:00,Role 3,3,8
1146,Case190,Turning & Milling Q.C.,ID4493,2012-01-29 20:42:00,2012-01-29 18:19:00,Role 3,22,8
1147,Case190,Final Inspection Q.C.,ID4493,2012-02-13 08:15:00,2012-02-13 07:00:00,Role 3,3,8
1148,Case190,Turning & Milling Q.C.,ID4493,2012-02-14 18:10:00,2012-02-14 16:18:00,Role 3,22,8
1149,Case192,Rework Milling,ID3641,2012-01-11 17:00:00,2012-01-11 15:00:00,Role 10,13,2
1150,Case192,Turning & Milling Q.C.,ID4287,2012-01-11 18:09:00,2012-01-11 17:08:00,Role 3,22,8
1151,Case192,Turning & Milling,ID4132,2012-02-07 23:17:00,2012-02-07 16:54:00,Role 1,21,1
1152,Case192,Turning & Milling Q.C.,ID4287,2012-02-08 15:40:00,2012-02-08 14:05:00,Role 3,22,8
1153,Case192,Turning & Milling,ID4132,2012-02-08 15:41:00,2012-02-08 14:17:00,Role 1,21,1
1154,Case192,Turning & Milling,ID4132,2012-02-08 22:46:00,2012-02-08 15:43:00,Role 1,21,1
1155,Case192,Turning & Milling,ID4641,2012-02-09 03:17:00,2012-02-09 03:14:00,Role 1,21,1
1156,Case192,Turning & Milling Q.C.,ID4287,2012-02-09 15:40:00,2012-02-09 14:00:00,Role 3,22,8
1157,Case192,Turning & Milling,ID4132,2012-02-09 17:13:00,2012-02-09 14:12:00,Role 1,21,1
1158,Case192,Turning & Milling,ID3846,2012-02-09 22:56:00,2012-02-09 17:16:00,Role 1,21,1
1159,Case192,Turning & Milling,ID4641,2012-02-10 13:45:00,2012-02-10 03:14:00,Role 1,21,1
1160,Case192,Turning & Milling,ID3846,2012-02-10 19:53:00,2012-02-10 13:54:00,Role 1,21,1
