caseid,task,user,start_timestamp,end_timestamp
gen-Case08,start,Role 1,2012-04-20 10:33:29+0000,2012-04-20 12:34:59+0000
gen-Case08,start,Role 1,2012-04-20 18:38:17+0000,2012-04-20 20:36:59+0000
gen-Case08,start,Role 1,2012-04-21 02:35:44+0000,2012-04-21 04:30:58+0000
gen-Case08,start,Role 1,2012-04-21 10:09:05+0000,2012-04-21 12:02:16+0000
gen-Case08,start,Role 3,2012-04-21 17:18:47+0000,2012-04-21 19:10:17+0000
gen-Case08,start,Role 3,2012-04-21 21:55:42+0000,2012-04-21 23:47:49+0000
gen-Case08,start,Role 3,2012-04-22 02:08:23+0000,2012-04-22 04:02:52+0000
gen-Case08,start,Role 7,2012-04-22 06:33:01+0000,2012-04-22 08:30:26+0000
gen-Case08,start,Role 1,2012-04-22 11:59:44+0000,2012-04-22 14:07:01+0000
gen-Case08,start,Role 1,2012-04-22 17:58:18+0000,2012-04-22 20:05:09+0000
gen-Case08,start,Role 1,2012-04-23 01:29:07+0000,2012-04-23 03:33:02+0000
gen-Case08,start,Role 9,2012-04-23 08:49:56+0000,2012-04-23 10:50:59+0000
gen-Case08,start,Role 1,2012-04-23 17:13:02+0000,2012-04-23 19:38:38+0000
gen-Case08,start,Role 1,2012-04-24 01:12:27+0000,2012-04-24 03:24:50+0000
gen-Case08,start,Role 1,2012-04-24 09:01:00+0000,2012-04-24 11:08:31+0000
gen-Case08,start,Role 3,2012-04-24 16:42:36+0000,2012-04-24 18:46:17+0000
gen-Case08,start,Role 1,2012-04-24 21:51:24+0000,2012-04-24 23:53:37+0000
gen-Case08,start,Role 1,2012-04-25 04:38:28+0000,2012-04-25 06:41:45+0000
gen-Case08,start,Role 3,2012-04-25 12:13:27+0000,2012-04-25 14:13:53+0000
gen-Case08,start,Role 3,2012-04-25 17:57:43+0000,2012-04-25 19:57:33+0000
gen-Case08,start,Role 1,2012-04-25 23:03:32+0000,2012-04-26 01:04:37+0000
