,caseid,task,user,start_timestamp,end_timestamp,l1,l2,l3,city1,city2,city3,city4,city5,snap1,snap2,snap3,snap4,snap5
999,Case18,Round Grinding,ID0420,2012-03-07 13:58:00,2012-03-08 00:36:00,149,64,44,0,0,6,9,48,27,41,65,84,122
1000,Case18,Round Grinding,ID4355,2012-03-08 03:10:00,2012-03-08 06:07:00,150,65,45,0,0,6,9,49,24,46,67,84,122
1001,Case18,Round Grinding,ID4355,2012-03-08 06:08:00,2012-03-08 06:25:00,150,66,45,0,0,6,9,48,25,46,67,84,122
1002,Case18,Grinding Rework,ID4528,2012-03-13 00:30:00,2012-03-13 01:58:00,158,18,1,0,0,1,7,36,22,44,59,76,124
1003,Case18,Final Inspection Q.C.,ID4163,2012-03-18 20:20:00,2012-03-18 23:10:00,174,120,0,0,1,3,7,33,18,52,67,79,124
1004,Case18,Grinding Rework,ID4528,2012-03-18 23:02:00,2012-03-18 23:16:00,174,20,1,0,1,3,7,32,20,51,67,79,124
1005,Case18,Final Inspection Q.C.,ID4163,2012-03-19 14:00:00,2012-03-19 15:00:00,175,121,1,0,0,3,7,33,22,51,68,81,125
1006,Case18,Packing,ID4820,2012-03-20 07:00:00,2012-03-20 08:00:00,177,116,2,0,0,3,7,30,26,49,70,83,127
1007,Case18,Final Inspection Q.C.,ID4163,2012-03-20 17:15:00,2012-03-20 19:50:00,179,126,32,0,0,4,7,31,26,48,72,85,127
1008,Case18,Packing,ID4820,2012-03-21 07:00:00,2012-03-21 08:00:00,181,117,5,0,0,4,5,29,27,49,74,88,128
1009,Case18,Final Inspection Q.C.,ID4163,2012-03-21 22:00:00,2012-03-22 01:01:00,183,130,33,0,0,3,6,27,27,49,73,89,128
1010,Case18,Final Inspection Q.C.,ID4163,2012-03-22 14:30:00,2012-03-22 15:40:00,185,131,16,0,0,2,5,24,29,54,76,89,124
1011,Case18,Final Inspection Q.C.,ID4163,2012-03-22 16:00:00,2012-03-22 19:50:00,185,131,20,0,0,2,5,24,28,54,75,87,124
1012,Case18,Final Inspection Q.C.,ID4163,2012-03-22 20:20:00,2012-03-23 01:04:00,186,133,20,0,0,2,5,24,27,56,76,87,123
1013,Case18,Final Inspection Q.C.,ID4163,2012-03-23 14:00:00,2012-03-23 15:40:00,187,135,20,0,0,3,6,25,27,57,79,86,120
1014,Case18,Final Inspection Q.C.,ID4163,2012-03-23 16:00:00,2012-03-23 17:30:00,187,136,20,0,0,3,6,25,22,57,79,86,119
1015,Case18,Final Inspection Q.C.,ID4163,2012-03-25 17:00:00,2012-03-25 20:50:00,190,139,20,0,0,0,5,20,15,48,70,85,115
1016,Case18,Final Inspection Q.C.,ID4163,2012-03-25 21:20:00,2012-03-25 23:30:00,190,140,20,0,0,0,5,20,21,46,69,86,116
1017,Case18,Grinding Rework,ID4528,2012-03-26 05:56:00,2012-03-26 07:41:00,190,24,6,0,0,1,5,20,24,47,69,86,116
1018,Case18,Grinding Rework,ID4528,2012-03-27 02:06:00,2012-03-27 02:21:00,193,24,5,1,1,2,6,19,26,44,68,87,119
1019,Case18,Grinding Rework,ID4528,2012-03-27 03:45:00,2012-03-27 05:23:00,193,24,4,1,1,2,6,20,27,44,68,87,119
1020,Case18,Final Inspection Q.C.,ID4163,2012-03-27 17:00:00,2012-03-27 17:30:00,193,143,3,0,1,1,5,21,24,43,70,87,120
1021,Case18,Grinding Rework,ID4872,2012-03-27 18:25:00,2012-03-27 19:40:00,193,25,1,0,1,2,5,21,23,42,70,87,119
1022,Case18,Grinding Rework,ID4872,2012-03-27 22:20:00,2012-03-27 23:50:00,193,26,5,0,1,2,5,21,24,40,70,87,118
1023,Case18,Packing,ID4820,2012-03-28 08:00:00,2012-03-28 09:00:00,194,133,2,0,1,3,5,19,24,43,69,88,117
1024,Case18,Final Inspection Q.C.,ID4163,2012-03-30 01:00:00,2012-03-30 02:05:00,197,150,9,0,1,3,5,20,25,53,72,90,118
1025,Case18,Packing,ID4491,2012-03-30 08:00:00,2012-03-30 09:00:00,199,141,6,0,1,2,5,20,27,55,73,90,116
1026,Case18,Final Inspection Q.C.,ID4163,2012-03-30 16:00:00,2012-03-30 16:12:00,202,151,39,0,1,2,8,19,30,58,75,92,118
1027,Case182,Turning & Milling Q.C.,ID4618,2012-01-09 18:08:00,2012-01-09 18:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,Case182,Grinding Rework,ID4528,2012-03-06 23:05:00,2012-03-07 00:45:00,161,15,1,1,2,9,16,40,25,37,61,88,120
1029,Case182,Final Inspection Q.C.,ID4618,2012-03-07 22:45:00,2012-03-07 23:55:00,164,115,1,1,2,10,16,40,25,46,67,84,122
1030,Case182,Turning & Milling Q.C.,ID4618,2012-03-07 23:58:00,2012-03-08 01:13:00,164,108,0,1,2,10,16,40,24,46,67,84,122
1031,Case182,Packing,ID4820,2012-03-08 07:00:00,2012-03-08 08:00:00,165,113,0,1,2,10,16,40,27,47,68,85,123
1032,Case182,Turning & Milling Q.C.,ID4618,2012-03-16 18:01:00,2012-03-16 18:02:00,185,125,0,1,2,5,9,30,26,54,74,77,130
1033,Case182,Turning & Milling,ID0937,2012-03-20 07:00:00,2012-03-20 08:15:00,191,125,0,1,3,7,10,26,27,49,70,83,127
1034,Case182,Laser Marking,ID0998,2012-03-25 23:45:00,2012-03-26 01:00:00,204,144,3,0,1,7,10,14,23,47,69,86,116
1035,Case182,Lapping,ID4882,2012-03-27 17:33:00,2012-03-27 17:34:00,207,120,7,0,1,8,11,15,25,43,70,87,119
1036,Case182,Turning & Milling Q.C.,ID4618,2012-03-27 18:04:00,2012-03-28 02:01:00,207,145,1,0,1,8,11,15,24,43,70,87,119
1037,Case182,Packing,ID4820,2012-03-28 08:00:00,2012-03-28 09:00:00,208,151,0,0,1,8,11,14,24,43,69,88,117
1038,Case182,Round Grinding,ID4872,2012-03-28 21:56:00,2012-03-28 22:13:00,210,102,0,0,2,9,11,18,29,48,75,91,118
1039,Case182,Final Inspection Q.C.,ID4618,2012-03-28 22:19:00,2012-03-29 01:34:00,210,159,3,0,2,9,11,18,29,48,74,91,118
1040,Case185,Turning & Milling,ID4132,2012-01-03 07:00:00,2012-01-03 08:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Case185,Grinding Rework,ID4528,2012-01-04 23:59:00,2012-01-05 01:31:00,23,0,0,11,23,23,23,23,21,23,23,23,23
1042,Case185,Packing,ID4820,2012-01-05 07:00:00,2012-01-05 08:00:00,24,1,0,10,24,24,24,24,22,24,24,24,24
1043,Case185,Packing,ID4820,2012-01-05 07:00:00,2012-01-05 08:00:00,24,1,0,10,24,24,24,24,22,24,24,24,24
1044,Case185,Final Inspection Q.C.,ID4287,2012-01-05 16:30:00,2012-01-05 17:13:00,26,6,0,9,26,26,26,26,19,26,26,26,26
1045,Case185,Turning & Milling Q.C.,ID4287,2012-01-05 18:30:00,2012-01-05 21:40:00,27,13,0,9,27,27,27,27,20,27,27,27,27
1046,Case185,Turning & Milling Q.C.,ID4287,2012-01-08 16:00:00,2012-01-08 18:14:00,32,15,0,5,24,32,32,32,10,31,32,32,32
1047,Case185,Laser Marking,ID0998,2012-01-08 19:40:00,2012-01-08 20:37:00,34,7,1,5,26,34,34,34,14,33,34,34,34
1048,Case185,Lapping,ID0998,2012-01-26 15:00:00,2012-01-26 17:00:00,88,34,10,0,8,23,39,88,22,43,59,74,88
1049,Case185,Final Inspection Q.C.,ID4287,2012-01-30 18:00:00,2012-01-30 19:18:00,95,48,3,1,5,16,33,95,28,43,55,72,95
1050,Case185,Final Inspection Q.C.,ID4287,2012-03-25 18:15:00,2012-03-25 19:10:00,212,162,14,0,1,5,9,16,19,49,70,86,116
1051,Case185,Lapping,ID0998,2012-03-25 22:47:00,2012-03-25 23:19:00,212,121,3,0,1,5,9,16,21,46,69,86,116
1052,Case185,Round Grinding,ID4385,2012-03-26 12:20:00,2012-03-26 15:02:00,213,101,2,0,1,6,10,16,23,47,69,87,117
1053,Case185,Round Grinding,ID4355,2012-03-26 15:04:00,2012-03-26 17:33:00,213,101,74,0,1,6,10,16,23,43,67,86,117
1054,Case185,Round Grinding,ID4355,2012-03-26 17:34:00,2012-03-26 19:29:00,214,101,72,0,1,6,10,16,25,42,68,86,118
1055,Case185,Round Grinding,ID4355,2012-03-26 19:29:00,2012-03-26 22:16:00,214,101,72,0,1,6,10,16,25,42,67,86,118
1056,Case185,Round Grinding,ID4355,2012-03-26 22:16:00,2012-03-27 00:14:00,214,101,72,0,1,5,10,16,25,42,67,86,118
1057,Case185,Final Inspection Q.C.,ID4287,2012-03-28 17:00:00,2012-03-29 02:02:00,217,167,62,0,3,7,9,16,28,48,74,91,118
1058,Case185,Final Inspection Q.C.,ID4287,2012-03-29 20:00:00,2012-03-29 23:50:00,219,172,38,1,2,7,9,15,27,53,72,90,118
1059,Case185,Packing,ID4491,2012-03-30 08:00:00,2012-03-30 09:00:00,221,169,60,1,2,5,8,15,27,55,73,90,116
1060,Case185,Final Inspection Q.C.,ID4287,2012-03-30 16:00:00,2012-03-30 16:40:00,224,173,43,1,5,7,9,16,30,58,75,92,118
1061,Case187,Lapping,ID4882,2012-01-02 14:00:00,2012-01-02 16:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,Case187,Round Grinding,ID4385,2012-01-10 20:25:00,2012-01-10 22:49:00,51,12,7,2,23,51,51,51,24,42,51,51,51
1063,Case187,Round Grinding,ID4355,2012-01-11 00:44:00,2012-01-11 03:04:00,51,13,7,2,23,51,51,51,23,42,51,51,51
1064,Case187,Round Grinding,ID4445,2012-01-11 03:05:00,2012-01-11 13:52:00,51,13,6,2,23,51,51,51,22,42,51,51,51
1065,Case187,Round Grinding,ID4385,2012-01-11 13:57:00,2012-01-11 22:54:00,51,14,8,1,22,51,51,51,21,40,51,51,51
1066,Case187,Round Grinding,ID4355,2012-01-11 22:54:00,2012-01-12 02:59:00,54,15,9,3,22,54,54,54,25,43,54,54,54
1067,Case187,Round Grinding,ID4445,2012-01-12 03:00:00,2012-01-12 13:44:00,55,15,9,1,22,55,55,55,27,44,55,55,55
1068,Case187,Round Grinding,ID4385,2012-01-12 13:59:00,2012-01-12 22:51:00,55,15,10,2,20,55,55,55,26,45,55,55,55
1069,Case187,Round Grinding,ID4872,2012-01-12 23:04:00,2012-01-13 06:42:00,58,15,10,1,17,47,58,58,19,48,57,58,58
1070,Case187,Round Grinding,ID4445,2012-01-13 07:21:00,2012-01-13 10:18:00,58,15,10,0,17,46,58,58,16,48,57,58,58
1071,Case187,Round Grinding,ID4445,2012-01-15 19:21:00,2012-01-15 23:09:00,60,16,10,2,11,34,60,60,20,37,53,60,60
1072,Case187,Lapping,ID4882,2012-01-15 22:14:00,2012-01-15 22:57:00,60,19,3,2,11,35,60,60,22,35,53,60,60
1073,Case187,Round Grinding,ID4385,2012-01-15 23:19:00,2012-01-16 06:39:00,60,16,3,2,11,35,60,60,22,35,53,60,60
1074,Case187,Round Grinding,ID4528,2012-01-16 06:33:00,2012-01-16 12:17:00,61,16,11,1,9,35,61,61,23,36,54,61,61
1075,Case187,Round Grinding,ID4385,2012-01-17 02:28:00,2012-01-17 04:20:00,66,17,11,5,13,34,66,66,22,38,58,66,66
1076,Case187,Round Grinding,ID4385,2012-01-17 04:21:00,2012-01-17 06:40:00,67,17,11,5,13,33,67,67,22,39,59,67,67
1077,Case187,Final Inspection Q.C.,ID4493,2012-01-19 17:11:00,2012-01-19 23:02:00,78,35,13,3,15,24,55,78,26,53,68,77,78
1078,Case187,Final Inspection Q.C.,ID4493,2012-01-22 17:14:00,2012-01-22 23:01:00,78,36,9,2,9,23,40,78,14,39,57,71,78
1079,Case187,Final Inspection Q.C.,ID4493,2012-01-23 17:05:00,2012-01-23 23:01:00,81,36,3,2,9,23,39,81,20,37,58,74,81
1080,Case187,Final Inspection Q.C.,ID4493,2012-01-24 16:51:00,2012-01-24 22:52:00,84,38,3,1,7,22,36,84,24,40,61,74,84
1081,Case187,Packing,ID4820,2012-01-25 07:00:00,2012-01-25 08:00:00,85,37,18,1,6,22,37,85,24,40,63,73,85
1082,Case187,Final Inspection Q.C.,ID4493,2012-01-25 17:01:00,2012-01-25 19:01:00,87,38,9,0,6,22,37,87,27,40,59,75,87
1083,Case187,Final Inspection Q.C.,ID4493,2012-01-27 13:49:00,2012-01-27 15:00:00,88,43,2,0,6,20,36,88,20,43,59,71,88
1084,Case187,Round Grinding,ID4385,2012-01-29 07:00:00,2012-01-29 08:15:00,88,34,1,1,3,17,31,88,3,37,50,69,88
1085,Case187,Final Inspection Q.C.,ID4493,2012-01-29 13:50:00,2012-01-29 14:05:00,89,46,2,0,3,15,29,89,7,38,51,70,89
1086,Case187,Final Inspection Q.C.,ID4493,2012-01-29 14:05:00,2012-01-29 14:14:00,89,47,12,1,3,15,29,89,9,38,51,70,89
1087,Case187,Final Inspection Q.C.,ID4493,2012-01-29 16:35:00,2012-01-29 17:36:00,91,47,5,2,4,14,30,91,20,41,52,72,91
1088,Case187,Final Inspection Q.C.,ID4493,2012-01-29 17:24:00,2012-01-29 19:19:00,91,47,5,2,4,14,30,91,20,41,52,72,91
1089,Case187,Final Inspection Q.C.,ID4493,2012-01-29 20:42:00,2012-01-29 20:44:00,91,47,6,2,4,15,31,91,22,42,52,73,91
1090,Case187,Packing,ID4820,2012-01-30 07:00:00,2012-01-30 08:00:00,92,42,19,2,5,14,28,92,25,40,51,74,92
1091,Case187,Packing,ID4291,2012-01-31 07:00:00,2012-01-31 08:00:00,98,47,5,1,5,13,29,98,31,46,58,75,98
1092,Case187,Packing,ID4491,2012-02-09 07:00:00,2012-02-09 08:00:00,117,61,1,1,6,11,17,62,19,42,67,76,107
1093,Case187,Final Inspection Q.C.,ID4493,2012-02-09 13:50:00,2012-02-09 16:51:00,118,65,2,1,6,10,17,62,20,43,63,77,108
1094,Case187,Laser Marking,ID0998,2012-02-27 07:00:00,2012-02-27 08:15:00,149,98,0,2,4,11,17,36,23,46,72,89,113
1095,Case188,Laser Marking,ID0998,2012-01-02 19:15:00,2012-01-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,Case188,Lapping,ID4882,2012-01-02 19:20:00,2012-01-02 19:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,Case188,Lapping,ID4882,2012-01-02 20:20:00,2012-01-02 23:00:00,1,0,0,1,1,1,1,1,1,1,1,1,1
1098,Case188,Lapping,ID0998,2012-01-02 23:00:00,2012-01-03 00:00:00,3,0,0,3,3,3,3,3,3,3,3,3,3
1099,Case188,Turning & Milling Q.C.,ID4618,2012-01-17 18:18:00,2012-01-17 18:22:00,69,44,1,5,17,34,69,69,25,42,62,69,69
1100,Case188,Round Grinding,ID4445,2012-02-01 19:24:00,2012-02-01 21:34:00,105,40,0,0,8,16,28,98,25,50,67,78,105
1101,Case188,Round Grinding,ID4445,2012-02-01 21:34:00,2012-02-02 00:59:00,105,40,4,0,8,16,27,97,26,49,67,77,105
1102,Case188,Round Grinding,ID0420,2012-02-02 03:24:00,2012-02-02 13:47:00,105,41,29,0,8,16,26,97,23,49,67,77,105
1103,Case188,Round Grinding,ID4445,2012-02-02 14:02:00,2012-02-02 16:57:00,107,43,30,0,9,15,24,95,23,52,68,77,107
1104,Case188,Final Inspection Q.C.,ID4618,2012-02-02 16:19:00,2012-02-02 16:23:00,108,55,21,0,9,14,24,94,21,53,68,77,108
1105,Case188,Round Grinding,ID4445,2012-02-02 17:36:00,2012-02-02 20:31:00,108,43,4,0,9,14,25,94,22,54,68,76,108
1106,Case188,Laser Marking,ID0998,2012-02-02 17:38:00,2012-02-02 17:40:00,108,62,0,0,9,14,25,94,22,54,68,76,108
1107,Case188,Lapping,ID0998,2012-02-02 20:29:00,2012-02-02 20:30:00,108,49,0,0,9,12,26,93,22,54,67,75,108
1108,Case188,Round Grinding,ID4445,2012-02-02 20:32:00,2012-02-02 20:55:00,108,43,12,0,9,12,26,93,22,54,67,75,108
1109,Case188,Round Grinding,ID0420,2012-02-03 02:58:00,2012-02-03 07:55:00,109,43,30,0,9,12,25,94,22,55,67,76,109
1110,Case188,Final Inspection Q.C.,ID4618,2012-02-03 17:36:00,2012-02-03 19:54:00,109,59,22,0,8,13,24,88,17,53,67,76,108
1111,Case188,Round Grinding,ID4445,2012-02-05 05:45:00,2012-02-05 08:15:00,109,44,4,0,3,13,19,76,0,40,62,72,105
1112,Case188,Round Grinding,ID4445,2012-02-05 07:00:00,2012-02-05 13:53:00,109,44,3,0,3,13,19,76,1,40,62,72,105
1113,Case188,Final Inspection Q.C.,ID4618,2012-02-05 14:28:00,2012-02-05 18:32:00,109,59,22,0,3,13,21,78,11,38,62,72,103
1114,Case188,Final Inspection Q.C.,ID4618,2012-02-05 21:04:00,2012-02-05 21:07:00,109,60,15,0,3,12,21,75,16,37,61,72,102
1115,Case188,Turning & Milling Q.C.,ID4618,2012-02-05 21:15:00,2012-02-05 21:18:00,109,78,1,0,3,12,21,75,16,37,61,72,102
1116,Case188,Turning & Milling Q.C.,ID4618,2012-02-05 21:16:00,2012-02-05 21:43:00,109,78,1,0,3,12,21,75,16,37,61,72,102
1117,Case188,Turning & Milling Q.C.,ID4618,2012-02-05 21:17:00,2012-02-05 21:43:00,109,78,9,0,3,12,21,75,16,37,61,72,102
1118,Case188,Final Inspection Q.C.,ID4618,2012-02-05 21:39:00,2012-02-05 21:44:00,109,60,1,0,3,12,21,75,16,37,61,72,102
1119,Case188,Packing,ID4820,2012-02-06 07:00:00,2012-02-06 08:00:00,109,56,0,0,3,10,20,75,17,36,60,72,102
1120,Case188,Final Inspection Q.C.,ID4618,2012-02-06 14:14:00,2012-02-07 01:01:00,110,60,15,0,3,11,20,78,20,35,60,72,103
1121,Case188,Packing,ID4491,2012-02-07 07:00:00,2012-02-07 08:00:00,113,59,0,0,3,11,19,77,26,37,63,75,106
1122,Case188,Final Inspection Q.C.,ID4618,2012-02-07 20:48:00,2012-02-07 22:03:00,114,63,15,1,4,12,16,76,19,37,65,75,107
1123,Case189,Turning & Milling Q.C.,ID4163,2012-01-02 07:00:00,2012-01-02 08:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,Case189,Turning & Milling Q.C.,ID4163,2012-01-02 20:00:00,2012-01-02 21:00:00,10,0,0,10,10,10,10,10,10,10,10,10,10
1125,Case189,Turning & Milling Q.C.,ID4163,2012-01-02 21:00:00,2012-01-02 23:10:00,10,0,0,10,10,10,10,10,10,10,10,10,10
1126,Case189,Final Inspection Q.C.,ID4163,2012-01-03 14:00:00,2012-01-03 20:00:00,16,0,0,6,16,16,16,16,16,16,16,16,16
1127,Case189,Final Inspection Q.C.,ID4163,2012-01-04 17:00:00,2012-01-04 19:50:00,28,0,0,4,28,28,28,28,19,28,28,28,28
1128,Case189,Packing,ID4820,2012-01-05 07:00:00,2012-01-05 08:00:00,29,1,0,6,29,29,29,29,22,29,29,29,29
1129,Case19,Turning & Milling,ID4167,2012-01-30 17:59:00,2012-01-30 23:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,Case19,Turning & Milling Q.C.,ID4163,2012-01-31 00:00:00,2012-01-31 01:05:00,14,1,1,3,3,5,10,14,14,14,14,14,14
1131,Case19,Turning & Milling,ID4932,2012-01-31 02:50:00,2012-01-31 13:40:00,14,4,0,3,3,5,10,14,14,14,14,14,14
1132,Case19,Turning & Milling Q.C.,ID4163,2012-01-31 21:50:00,2012-01-31 23:10:00,26,5,1,5,12,14,20,26,24,26,26,26,26
1133,Case19,Laser Marking,ID0998,2012-02-01 15:27:00,2012-02-01 16:19:00,29,3,2,7,13,16,22,29,23,29,29,29,29
1134,Case19,Lapping,ID4882,2012-02-20 07:00:00,2012-02-20 08:15:00,84,31,10,2,8,18,35,72,31,49,64,75,84
1135,Case19,Lapping,ID4882,2012-02-20 22:21:00,2012-02-20 22:59:00,86,33,7,2,7,16,35,74,27,50,65,76,86
1136,Case19,Round Grinding,ID4385,2012-02-21 18:30:00,2012-02-21 20:00:00,91,41,7,3,7,15,32,79,31,53,71,80,91
1137,Case19,Round Grinding,ID4872,2012-02-21 23:22:00,2012-02-22 03:10:00,93,41,24,4,7,16,34,81,37,56,74,81,93
1138,Case19,Round Grinding,ID4445,2012-02-22 03:10:00,2012-02-22 10:45:00,93,41,28,3,7,16,34,81,36,56,74,81,93
1139,Case19,Round  Q.C.,ID4493,2012-02-23 00:49:00,2012-02-23 02:04:00,95,0,0,1,7,13,29,84,28,53,77,82,95
1140,Case19,Packing,ID4820,2012-02-23 07:00:00,2012-02-23 08:00:00,95,51,0,0,6,13,29,84,28,53,77,82,95
1141,Case19,Packing,ID4820,2012-02-23 07:00:00,2012-02-23 08:00:00,95,51,0,0,6,13,29,84,28,53,77,82,95
1142,Case19,Round  Q.C.,ID4493,2012-02-23 15:36:00,2012-02-23 16:36:00,97,0,0,0,6,13,27,86,27,55,78,84,97
1143,Case19,Final Inspection Q.C.,ID4493,2012-02-23 16:37:00,2012-02-23 17:52:00,97,60,0,0,6,13,27,86,26,55,76,84,97
1144,Case190,Packing,ID4820,2012-01-10 07:00:00,2012-01-10 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,Case190,Final Inspection Q.C.,ID4493,2012-01-10 21:30:00,2012-01-10 22:45:00,19,4,0,4,12,19,19,19,19,19,19,19,19
1146,Case190,Turning & Milling Q.C.,ID4493,2012-01-29 18:19:00,2012-01-29 20:42:00,80,45,1,1,7,26,44,80,22,42,52,73,80
1147,Case190,Final Inspection Q.C.,ID4493,2012-02-13 07:00:00,2012-02-13 08:15:00,111,59,0,0,1,10,24,74,18,34,54,76,105
1148,Case190,Turning & Milling Q.C.,ID4493,2012-02-14 16:18:00,2012-02-14 18:10:00,114,73,0,0,3,12,23,71,27,41,58,71,103
1149,Case192,Rework Milling,ID3641,2012-01-11 15:00:00,2012-01-11 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,Case192,Turning & Milling Q.C.,ID4287,2012-01-11 17:08:00,2012-01-11 18:09:00,7,1,0,1,4,7,7,7,7,7,7,7,7
1151,Case192,Turning & Milling,ID4132,2012-02-07 16:54:00,2012-02-07 23:17:00,102,55,0,0,2,13,32,96,18,38,65,75,102
1152,Case192,Turning & Milling Q.C.,ID4287,2012-02-08 14:05:00,2012-02-08 15:40:00,105,59,13,1,4,13,31,99,24,39,69,77,105
1153,Case192,Turning & Milling,ID4132,2012-02-08 14:17:00,2012-02-08 15:41:00,105,58,26,1,4,13,31,99,23,39,69,77,105
1154,Case192,Turning & Milling,ID4132,2012-02-08 15:43:00,2012-02-08 22:46:00,105,58,22,0,4,13,31,98,22,39,67,77,105
1155,Case192,Turning & Milling,ID4641,2012-02-09 03:14:00,2012-02-09 03:17:00,105,58,41,0,3,14,30,98,18,41,67,76,105
1156,Case192,Turning & Milling Q.C.,ID4287,2012-02-09 14:00:00,2012-02-09 15:40:00,106,59,45,0,2,14,29,99,20,43,63,77,106
1157,Case192,Turning & Milling,ID4132,2012-02-09 14:12:00,2012-02-09 17:13:00,106,59,26,0,2,14,29,99,20,43,63,77,106
1158,Case192,Turning & Milling,ID3846,2012-02-09 17:16:00,2012-02-09 22:56:00,106,59,23,0,2,15,29,98,17,44,60,76,106
1159,Case192,Turning & Milling,ID4641,2012-02-10 03:14:00,2012-02-10 13:45:00,108,59,42,0,2,15,27,99,19,47,61,77,108
1160,Case192,Turning & Milling,ID3846,2012-02-10 13:54:00,2012-02-10 19:53:00,108,59,42,0,2,13,27,99,17,46,61,77,108
1161,Case192,Turning & Milling Q.C.,ID4287,2012-02-10 16:37:00,2012-02-10 17:40:00,108,62,47,0,2,11,26,93,16,45,59,77,108
1162,Case192,Turning & Milling,ID4132,2012-02-12 05:10:00,2012-02-12 13:37:00,108,59,29,0,1,10,23,82,4,37,52,73,105
1163,Case192,Turning & Milling,ID3846,2012-02-12 13:51:00,2012-02-12 14:06:00,108,59,26,0,1,10,22,81,10,38,53,74,104
1164,Case192,Turning & Milling,ID3846,2012-02-12 16:00:00,2012-02-12 22:59:00,108,59,43,0,1,9,21,80,13,37,53,74,104
1165,Case192,Turning & Milling,ID4132,2012-02-12 23:07:00,2012-02-13 06:24:00,109,60,43,0,0,9,21,80,17,35,53,76,105
1166,Case192,Turning & Milling Q.C.,ID4287,2012-02-13 00:42:00,2012-02-13 01:03:00,109,64,48,0,0,9,21,79,18,35,53,76,105
1167,Case192,Turning & Milling,ID4794,2012-02-13 06:48:00,2012-02-13 13:41:00,109,60,29,0,0,9,21,77,17,33,53,76,105
1168,Case192,Turning & Milling,ID3846,2012-02-13 14:16:00,2012-02-13 21:34:00,110,61,26,0,1,10,23,76,18,37,52,77,106
1169,Case192,Turning & Milling Q.C.,ID4287,2012-02-13 14:30:00,2012-02-13 16:49:00,110,66,50,0,1,10,23,76,18,37,52,76,106
1170,Case192,Turning & Milling Q.C.,ID4287,2012-02-13 16:40:00,2012-02-13 17:02:00,111,66,18,0,2,12,24,75,21,40,54,76,107
1171,Case192,Turning & Milling,ID3846,2012-02-13 21:37:00,2012-02-13 22:58:00,111,62,8,1,3,14,26,73,24,38,56,77,107
1172,Case192,Turning & Milling Q.C.,ID4287,2012-02-13 22:00:00,2012-02-13 23:02:00,111,66,13,1,3,14,26,73,24,38,56,77,107
1173,Case192,Turning & Milling,ID4132,2012-02-13 23:19:00,2012-02-14 00:58:00,111,63,30,1,3,14,26,73,23,40,56,77,107
1174,Case192,Turning & Milling,ID4132,2012-02-14 01:01:00,2012-02-14 06:23:00,111,63,27,1,3,14,26,72,24,40,56,77,107
1175,Case192,Turning & Milling,ID4932,2012-02-14 06:46:00,2012-02-14 13:46:00,111,63,45,1,3,13,25,72,25,40,56,77,107
1176,Case192,Turning & Milling,ID3846,2012-02-14 14:02:00,2012-02-14 20:31:00,112,64,45,1,3,13,24,74,28,42,58,73,103
1177,Case192,Turning & Milling Q.C.,ID4287,2012-02-14 17:44:00,2012-02-14 20:35:00,112,68,52,1,3,13,24,73,26,41,58,70,103
1178,Case192,Turning & Milling,ID3846,2012-02-14 20:32:00,2012-02-14 21:47:00,112,64,31,1,3,13,24,74,24,42,59,70,103
1179,Case192,Turning & Milling,ID3846,2012-02-14 20:33:00,2012-02-15 00:21:00,112,64,27,1,3,13,24,74,24,42,59,70,103
1180,Case192,Turning & Milling,ID4132,2012-02-15 01:01:00,2012-02-15 02:58:00,113,64,47,1,4,14,24,76,25,41,61,71,104
1181,Case192,Turning & Milling,ID4932,2012-02-15 02:59:00,2012-02-15 13:40:00,113,64,47,1,4,14,24,76,25,41,61,71,104
1182,Case192,Turning & Milling,ID3846,2012-02-15 13:54:00,2012-02-15 22:09:00,114,65,47,1,4,15,22,75,28,43,61,72,102
1183,Case192,Turning & Milling Q.C.,ID4287,2012-02-15 21:58:00,2012-02-15 23:00:00,115,69,53,1,4,15,20,75,22,44,61,72,103
1184,Case192,Turning & Milling,ID4132,2012-02-15 23:16:00,2012-02-16 06:29:00,115,65,32,1,4,15,20,75,20,44,61,70,103
1185,Case192,Turning & Milling,ID4932,2012-02-16 06:33:00,2012-02-16 13:44:00,116,66,29,1,4,15,20,74,20,45,62,71,104
1186,Case192,Turning & Milling,ID3846,2012-02-16 14:10:00,2012-02-16 16:05:00,116,66,48,1,4,14,21,73,22,46,60,71,104
1187,Case192,Turning & Milling,ID3846,2012-02-16 16:06:00,2012-02-16 18:46:00,116,66,48,1,4,14,21,72,22,46,59,70,103
1188,Case192,Turning & Milling Q.C.,ID4287,2012-02-16 17:30:00,2012-02-16 19:50:00,116,69,53,1,4,13,22,72,22,47,60,70,103
1189,Case192,Turning & Milling,ID4287,2012-02-16 17:31:00,2012-02-16 18:46:00,116,66,32,1,4,13,22,72,22,47,60,70,103
